Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Beweging
76.03716271,-0.173145411,-0.06227577,-0.006106832,anders
76.06199371,-0.086578553,0.034525798,-0.136074356,anders
76.08683017,-0.004291272,-0.319040166,0.223682896,anders
76.11166017,-0.16061132,-0.458960528,0.134483621,anders
76.13649617,-0.038153667,-0.059162676,-0.186505422,anders
76.16132717,-0.046902271,-0.061946024,0.009540902,anders
76.18616317,-0.085627795,-0.139024587,0.050936557,anders
76.21099417,-0.056746643,0.00220292,-0.138363541,anders
76.23583017,-0.056902179,0.023778287,0.157749692,anders
76.26066117,-0.124015351,-0.039279238,0.182673741,anders
76.28549717,-0.053887939,0.112075099,-0.101238399,anders
76.31032817,-0.028070143,0.088565144,-0.09979326,anders
76.33516417,-0.067071657,-0.145511159,0.010194913,anders
76.35999417,-0.003836943,-0.181614208,0.076045086,anders
76.38483117,-0.087714667,0.123507776,-0.008526995,anders
76.40966117,-0.142206624,0.020134028,0.165191736,anders
76.43449717,-0.008482556,0.017924055,-0.003463891,anders
76.45932817,-0.044859838,0.166122046,-0.075722905,anders
76.48416417,-0.097050331,0.09025879,0.069535089,anders
76.50899517,-0.094514394,-0.009657572,0.055835355,anders
76.53383117,-0.07208272,0.052463284,-0.052850936,anders
76.55866217,-0.062844704,0.070959169,-0.010855648,anders
76.58349817,-0.108825454,-0.231204188,0.213894949,anders
76.60832917,-0.020036069,-0.257023117,-0.06871911,anders
76.63316517,-0.019550166,-0.182441333,-0.092349462,anders
76.65799517,-0.073783091,-0.310394765,0.100802197,anders
76.68283117,-0.064156235,-0.153653425,0.074789689,anders
76.70766217,-0.01894147,0.115017646,-0.092922489,anders
76.73249817,-0.072738778,0.222772192,-0.044760728,anders
76.75732917,-0.102843753,0.086118678,0.050934803,anders
76.78216517,-0.041318765,0.149840456,-0.033295215,anders
76.80699617,-0.065161371,0.212243111,-0.071498584,anders
76.83183217,-0.065227445,0.059784866,0.024718227,anders
76.85666317,-0.062735361,0.004472252,0.093145853,anders
76.88149917,-0.052147808,0.044130407,-0.078682765,anders
76.90632917,-0.053473957,0.105239338,0.025326045,anders
76.93116517,-0.056945449,-0.096504192,0.079981432,anders
76.95599617,-0.015511494,-0.002392982,0.032536539,anders
76.98083217,-0.034634812,-0.018185718,0.045017713,anders
77.00566317,-0.139802248,-0.102036828,0.140366797,anders
77.03049917,-0.024206888,-0.078345107,-0.021566285,anders
77.05533017,0.008773162,0.002153237,-0.009245617,anders
77.08016621,-0.148766615,0.016713106,0.021924427,anders
77.10499721,-0.087125852,-0.011246251,-0.062962526,anders
77.12983321,-0.021120143,0.060850799,0.022016229,anders
77.15466321,-0.025373992,-0.102674768,0.096199561,anders
77.17950021,-0.043079946,-0.038732249,-0.135799245,anders
77.20433021,-0.051504614,-0.101666708,-0.07303377,anders
77.22916621,-0.090551736,-0.09999382,0.132992289,anders
77.25399721,-0.107243782,-0.037913926,0.003363026,anders
77.27883321,-0.092801744,-0.057516717,-0.046015541,anders
77.30366421,-0.030730042,-0.141648214,-0.045964085,anders
77.32850021,0.019974089,-0.289696499,0.047614169,anders
77.35333121,-0.082870249,-0.251018629,-0.063059882,anders
77.37816721,-0.081756939,-0.041935354,0.012754239,anders
77.40299721,-0.076832414,-0.017962356,0.111692636,anders
77.42783421,-0.031341661,-0.025764881,0.037547018,anders
77.45266421,-0.078562605,0.001611493,0.021038867,anders
77.47750021,-0.072746379,0.044085082,-0.088235654,anders
77.50233121,-0.075363008,0.019428836,0.00744906,anders
77.52716721,-0.020799716,-0.014417184,0.015201007,anders
77.55199821,-0.004732736,0.029271454,-0.018329852,anders
77.57683421,-0.117676384,0.136129905,-0.050348912,anders
77.60166521,-0.092777771,0.095059062,0.074442657,anders
77.62650121,-0.052819068,0.04631141,0.053277198,anders
77.65133221,-0.079902787,0.045353343,0.040295794,anders
77.67616821,-0.070650153,-0.093053759,0.02192969,anders
77.70099821,-0.0255459,-0.058788199,0.036747704,anders
77.72583421,0.010550131,-0.044628873,0.021972959,anders
77.75066521,-0.044270439,-0.052708561,-0.042561006,anders
77.77550121,-0.029783962,-0.105411557,-0.039162019,anders
77.80033221,-0.001373511,-0.131528146,-0.010291392,anders
77.82516821,-0.073989497,0.083566944,-0.056333245,anders
77.84999921,-0.093320977,0.16298295,-0.122327552,anders
77.87483521,-0.026894853,0.126859729,-0.016096215,anders
77.89966621,-0.025793238,-0.035506916,0.03499237,anders
77.92450221,-0.030272205,-0.003873205,-0.070233538,anders
77.94933221,-0.091172125,-0.059239014,0.023614857,anders
77.97416821,-0.053289769,0.062242432,-0.005316581,anders
77.99899921,-0.068925809,0.069144485,-0.052710603,anders
78.02383521,-0.120830957,-0.033128268,0.026937245,anders
78.04866621,-0.051604602,-0.105308062,0.054114811,anders
78.07350154,-0.036631052,-0.062308789,-0.021300822,anders
78.09833254,-0.075234954,0.04325391,-0.025168463,schuifelen
78.12316854,-0.025452345,0.096761186,-0.058283876,schuifelen
78.14799954,-0.030955744,0.058898135,0.033482619,schuifelen
78.17283554,-0.057116772,0.089809432,-0.007983788,schuifelen
78.19766554,-0.076921291,0.019236453,0.08286177,schuifelen
78.22250154,-0.011183969,-0.115440985,-0.0411337,schuifelen
78.24733254,0.03029384,-0.014860114,-0.107225071,schuifelen
78.27216854,-0.042161933,-0.026135592,-0.036724023,schuifelen
78.29699954,-0.055601174,-0.024983124,-0.025285992,schuifelen
78.32183554,-0.03407348,0.016738514,-0.011982407,schuifelen
78.34666654,-0.053310819,-0.004423985,-0.025016435,schuifelen
78.37150254,-0.114556895,-0.000937035,-0.111555811,schuifelen
78.39633354,-0.035071015,0.027351795,-0.023480372,schuifelen
78.42116954,-0.049162804,0.055205902,-0.038922576,schuifelen
78.44599954,-0.105898923,0.069623107,-0.013112673,schuifelen
78.47083554,-0.075661801,-0.028740545,0.033576759,schuifelen
78.49566654,-0.035511895,-0.009428909,0.031544851,schuifelen
78.52050254,-0.084724985,0.007957202,-0.017436105,schuifelen
78.54533354,-0.090409064,0.010976137,0.019339666,schuifelen
78.57016954,-0.122762293,-0.087276126,0.069621627,schuifelen
78.59500054,-0.10462423,-0.08902448,0.109656051,schuifelen
78.61983654,-0.091974948,-0.007137404,0.065754279,schuifelen
78.64466754,-0.127447667,0.034203599,0.050548302,schuifelen
78.66950354,-0.056119237,-0.075797438,0.031452465,schuifelen
78.69433354,-0.011629527,-0.162516909,0.001227038,schuifelen
78.71916954,0.056300501,-0.113033695,-0.044444686,schuifelen
78.74400054,-0.020796207,0.080862315,0.002165809,schuifelen
78.76883654,-0.040304273,0.045248349,0.00831094,schuifelen
78.79366754,-0.060922725,-0.066434895,-0.044770961,schuifelen
78.81850354,-0.096247509,-0.084256002,0.082803883,schuifelen
78.84333454,-0.05005509,-0.037468666,0.055799979,schuifelen
78.86817054,-0.103223237,0.031839843,-0.023892893,schuifelen
78.89300154,-0.098479391,0.063522397,0.005448436,schuifelen
78.91783754,0.040945128,-0.039480144,0.140028828,schuifelen
78.94266754,-0.028088855,-0.113536592,0.05182358,schuifelen
78.96750354,-0.098971142,-0.165325016,-0.026549575,schuifelen
78.99233454,-0.109918883,-0.065846647,0.067064348,schuifelen
79.01717054,-0.052376434,0.021259636,0.044433284,schuifelen
79.04200154,-0.104211416,-0.04492361,-0.041195096,schuifelen
79.06683767,-0.062133098,0.052456541,-0.065991676,schuifelen
79.09166867,-0.023913943,0.120390625,0.013478709,schuifelen
79.11650467,-0.051571273,-0.013415596,0.097588567,schuifelen
79.14133567,-0.07359481,-0.123285655,0.038731664,lopen
79.16617167,-0.202122458,-0.165787494,-0.016599661,lopen
79.19100167,-0.041767831,-0.124160983,0.065963317,lopen
79.21583767,0.085837126,-0.164029346,0.107530003,lopen
79.24066867,0.081480365,-0.163519725,0.096541039,lopen
79.26550467,-0.108978066,-0.253878502,0.176631521,lopen
79.29033567,-0.087500074,-0.261426636,0.060883841,lopen
79.31517167,0.295498983,0.015562986,-0.114323445,lopen
79.34000267,0.056729686,0.008317445,-0.279239046,lopen
79.36483867,-0.0985747,0.272044084,-0.535128844,lopen
79.38966967,-0.07749198,0.449480693,-0.416410924,lopen
79.41450567,-0.241187121,0.373296443,-0.078745915,lopen
79.43933567,-0.283464244,0.257275479,0.057959063,lopen
79.46417167,-0.033341993,0.243922485,0.07181331,lopen
79.48900267,0.068148129,0.263505029,-0.014615993,lopen
79.51383867,-0.190145021,0.171928057,-0.075500272,lopen
79.53866967,-0.112879329,-0.170533442,-0.012112946,lopen
79.56350567,0.182208011,-0.23182719,0.221614151,lopen
79.58833667,0.303281043,0.062428054,0.155787074,lopen
79.61317267,0.095589697,0.320641755,0.133095931,lopen
79.63800267,-0.170524689,0.446429068,0.388174574,lopen
79.66283967,-0.134201201,0.805301051,0.134356152,lopen
79.68766967,0.085490971,1.108694653,0.026520631,lopen
79.71250567,-0.025508478,1.511862219,0.239385594,lopen
79.73733667,-0.148817486,1.850842559,0.333088101,lopen
79.76217267,-0.575001739,1.685233625,-0.00556845,lopen
79.78700367,-0.111393551,1.194026579,-0.188041485,lopen
79.81183967,-0.183263433,1.195124686,-0.12714098,lopen
79.83667067,-0.99244265,1.491789897,0.596012539,lopen
79.86150667,-1.105152994,2.094409497,0.77606702,lopen
79.88633667,-1.647722567,-0.358784933,1.678237577,lopen
79.91117367,-0.502482231,2.363880477,-0.083656114,lopen
79.93600367,-1.423117565,1.004696075,0.749679705,lopen
79.96083967,-2.347148377,-2.361399503,1.112203713,lopen
79.98567067,-1.349856631,-2.039870324,0.779779855,lopen
80.01050667,-0.532116505,-0.546042526,-1.223836416,lopen
80.03533767,-0.157360852,-0.928856227,-0.670868447,lopen
80.06017367,0.455634924,-1.036207305,0.151847805,lopen
80.08500442,0.854232014,-0.581863446,-0.136205041,lopen
80.10984042,1.291089774,-0.025309088,-0.355315415,lopen
80.13467042,1.521509247,0.059105702,-0.014627248,lopen
80.15950642,1.452630801,0.398301805,0.143540958,lopen
80.18433742,1.079567918,0.577359044,0.017617807,lopen
80.20917342,0.908360274,0.215528077,0.242876966,lopen
80.23400442,1.250162188,0.012765934,0.798741499,lopen
80.25884042,1.588338245,0.180205632,1.346838298,lopen
80.28367142,1.44248939,0.255454619,1.375296843,lopen
80.30850742,1.283563823,0.261222897,1.18565629,lopen
80.33333842,1.509902524,0.323680809,0.795022377,lopen
80.35817442,2.116228382,0.540507259,-0.304863299,lopen
80.38300442,2.041027341,0.405055924,-0.404989851,lopen
80.40784042,1.267212085,-0.840215946,-0.024275301,lopen
80.43267142,1.672819986,-1.492562022,0.406164118,lopen
80.45750742,-1.095930181,-2.420241204,1.261295726,lopen
80.48233842,-11.45317285,5.289781289,3.284703798,lopen
80.50717442,-3.416908759,9.278165331,-6.802497493,lopen
80.53200542,0.658635634,-7.497636709,3.849161253,lopen
80.55684142,3.966445289,-12.61316454,3.342581878,lopen
80.58167142,-0.292053804,-3.249511746,-4.235481236,lopen
80.60650742,-1.996465126,3.263958462,-4.318576603,lopen
80.63133842,-0.01963495,1.285939985,-0.778198622,lopen
80.65617442,0.011279279,-0.313790974,0.159961402,lopen
80.68100542,-0.26619917,0.688149455,-0.386928971,lopen
80.70584142,0.340855835,-0.253366725,-0.142911505,lopen
80.73067242,-0.363142498,-0.90201546,-0.182068262,lopen
80.75550842,-0.445153205,0.49090818,-0.453709728,lopen
80.78033942,0.028226849,0.735414545,0.007046187,lopen
80.80517542,0.205853566,-0.617799849,-0.078957584,lopen
80.83000542,0.347224622,-0.550612417,-0.238008282,lopen
80.85484142,0.011473407,0.479963727,-0.08725186,lopen
80.87967242,0.134119924,0.974423286,-0.155197967,lopen
80.90450842,0.477180744,1.235116133,0.007459293,lopen
80.92933942,0.12438548,1.124457504,0.258479384,lopen
80.95417542,-0.053457,1.036979211,0.159456202,lopen
80.97900642,-0.145612042,1.765641026,0.121808904,lopen
81.00384242,-0.341388516,2.127256962,0.840014801,lopen
81.02867242,-0.159462926,1.984285084,1.153562385,lopen
81.05350942,-0.507424883,2.693039542,0.925970918,lopen
81.07834042,-0.748364081,2.80758328,0.724069193,lopen
81.10317642,-0.586419597,3.032002633,-0.001034957,lopen
81.12800742,-0.874395552,3.382940237,0.258135275,lopen
81.15284342,-2.604765004,4.957217975,-0.03066046,lopen
81.17767442,-2.386834014,6.458944337,0.503334171,lopen
81.20251042,-3.214051892,6.999721153,0.832152343,lopen
81.22734142,-3.326625411,6.01771169,2.823215811,lopen
81.25217742,-1.191707574,2.912285278,2.749615738,lopen
81.27700742,-1.681924101,1.003322564,0.583028212,lopen
81.30184342,-3.648606434,-0.893159852,-1.723939269,lopen
81.32667442,-3.030279751,-1.552279781,-2.196625551,lopen
81.35151042,-1.961336809,-0.404080462,-1.803318876,lopen
81.37634142,-1.378549502,0.401343381,-4.013383813,lopen
81.40117742,-2.636905394,-2.162474157,-2.822282596,lopen
81.42600842,-2.286569468,-2.932225745,-1.791191604,lopen
81.45084442,-0.428428999,-4.67466385,-1.603243382,lopen
81.47567442,0.510270723,-5.183950778,-0.896541808,lopen
81.50051042,1.507794603,-4.859330907,-0.69061698,lopen
81.52534142,1.685682691,-5.561043563,-0.870889123,lopen
81.55017742,2.040826197,-5.979676137,-1.23622535,lopen
81.57500842,2.323045569,-5.871677479,-0.707792591,lopen
81.59984442,2.778550685,-5.420961233,0.339028434,lopen
81.62467542,2.916097662,-4.655615668,1.646861272,lopen
81.64951142,2.139340671,-1.652190132,2.502933404,lopen
81.67434242,0.529374161,1.061639185,1.502184931,lopen
81.69917842,-1.587906135,4.984622705,0.445576398,lopen
81.72400842,-1.787194448,7.139652041,0.037864376,lopen
81.74884442,-0.243061153,5.738726998,-0.476372659,lopen
81.77367542,1.477163379,2.212216567,-0.304518606,lopen
81.79851142,1.644075658,-2.411275668,-1.010684209,lopen
81.82334242,-3.335650004,-6.599227227,-2.325447313,lopen
81.84817842,-8.941466281,4.639256912,15.45819046,lopen
81.87300942,-2.551139604,11.60370474,-10.55618307,lopen
81.89784542,-0.151197302,-13.24402064,0.59988705,lopen
81.92267542,6.996968869,-17.7023378,8.567532163,lopen
81.94751142,-0.353943658,-2.137163461,-6.663947718,lopen
81.97234242,-3.486439755,2.683342227,-5.940807356,lopen
81.99717842,-0.183925338,-0.134777298,-2.013743649,lopen
82.02200942,1.487788939,-1.584739283,-1.342366347,lopen
82.04684542,0.268611732,-1.164799126,0.004229291,lopen
82.07167579,-0.057757042,-0.357203627,0.232842267,lopen
82.09651179,-0.021092076,-0.48027436,0.106605559,lopen
82.12134279,0.453619389,-0.183488916,0.112186141,lopen
82.14617879,0.501869443,0.55073287,-0.023228649,lopen
82.17100879,0.433202666,0.927019324,-0.125473062,lopen
82.19584479,0.270842444,1.190435219,0.073932195,lopen
82.22067579,0.317569299,1.221502353,0.486888584,lopen
82.24551179,0.370755572,0.947662041,0.141090975,lopen
82.27034279,0.025972162,1.012626946,0.130568326,lopen
82.29517879,0.167166633,1.455784205,1.115715405,lopen
82.32000979,0.059583127,2.390689376,1.209900893,lopen
82.34484579,-0.51815043,3.303062009,-0.552957151,lopen
82.36967579,-0.559739921,3.513550955,-0.871718405,lopen
82.39451179,-0.79305552,3.476728699,-0.796650096,lopen
82.41934279,-1.317104037,3.527627542,-0.90918824,lopen
82.44417879,-2.658068807,4.752541746,0.126050182,lopen
82.46900979,-2.505730712,6.456206086,1.437946981,lopen
82.49384579,-3.72837298,7.934002719,0.679816003,lopen
82.51867679,-3.521620697,6.937253594,3.171035388,lopen
82.54351279,-0.162355544,2.259227011,3.994178048,lopen
82.56834279,-0.605791422,-0.953315422,-0.723127499,lopen
82.59317879,-5.142659495,-1.752585363,-3.178389723,lopen
82.61800979,-4.753222654,-2.046024811,-2.243038556,lopen
82.64284579,-1.150215731,-0.375245211,-2.722464777,lopen
82.66767679,-1.065831639,-0.010782119,-5.015667912,lopen
82.69251279,-2.207728536,-2.684433902,-2.971391273,lopen
82.71734379,-1.438362426,-3.597293023,-1.89947736,lopen
82.74217979,0.008183763,-5.333628974,-1.372594113,lopen
82.76701079,1.183555385,-5.781222807,-0.933973417,lopen
82.79184679,1.439271083,-5.665718079,-0.824046859,lopen
82.81667679,1.582346603,-6.496565323,-1.007710242,lopen
82.84151279,2.308439809,-7.072286854,-0.874460383,lopen
82.86634379,2.522783532,-6.465584435,-0.058440435,lopen
82.89117979,2.662363586,-4.211132261,1.559406806,lopen
82.91601079,2.744860198,-2.931108927,2.198030198,lopen
82.94084679,1.345458355,-0.098175628,2.020549954,lopen
82.96567779,-0.505973019,1.8093437,1.338557617,lopen
82.99051379,-2.026525662,5.490392826,-0.45396262,lopen
83.01534379,-1.564844717,8.206712764,-1.00867993,lopen
83.04017979,-0.309912955,6.798214992,-0.380410495,lopen
83.06501079,0.815863169,2.891621802,-0.621530665,lopen
83.08984646,1.46329203,-3.312024913,-1.403957701,lopen
83.11467746,-1.886629273,-6.124757252,-1.214894415,lopen
83.13951346,-6.290718774,3.356758452,10.42080833,lopen
83.16434446,-3.502230746,6.42215658,-6.323563753,lopen
83.18918046,-0.498792638,-11.05376007,0.639782456,lopen
83.21401046,4.30020085,-15.44040207,5.523872813,lopen
83.23884646,-0.331852877,-2.403687151,-5.232840518,lopen
83.26367746,-2.276537985,0.217595944,-4.299430187,lopen
83.28851346,-0.447592664,-0.612714087,-2.636523279,lopen
83.31334446,0.732015266,-1.436446147,-1.90621423,lopen
83.33818046,0.237237327,-1.945934366,0.073698306,lopen
83.36301146,-0.343950766,-1.481435793,0.324019362,lopen
83.38784746,-0.097448527,0.117316196,-0.468473071,lopen
83.41267746,0.570649071,0.558245519,-0.716268422,lopen
83.43751346,0.522163959,0.541233995,0.074509023,lopen
83.46234446,0.202500188,0.7615133,0.265683446,lopen
83.48718046,0.540712497,1.16264545,0.00218335,lopen
83.51201146,0.505681828,0.995394909,0.23702975,lopen
83.53684746,0.163506861,0.423590172,0.736982768,lopen
83.56167846,-0.15105463,0.470123082,0.699216187,lopen
83.58651446,0.292704599,1.071392998,1.047338357,lopen
83.61134446,0.205832516,1.922433821,0.561573608,lopen
83.63618146,-0.388931057,2.27209147,-0.808597127,lopen
83.66101146,-0.950745571,2.2425642,-0.511152483,lopen
83.68584746,-0.753137748,2.938191367,-1.044460065,lopen
83.71067846,-0.75621046,3.428126643,-1.124670416,lopen
83.73551446,-2.01984171,4.355367576,-0.482460195,lopen
83.76034546,-2.027143128,5.610561293,0.745391357,lopen
83.78518146,-2.57012376,7.359405023,0.990186794,lopen
83.81001146,-3.880692948,7.015695162,2.098037402,lopen
83.83484846,-2.467692236,4.925461746,3.306854221,lopen
83.85967846,-1.168004715,2.214566562,2.72531471,lopen
83.88451446,-1.803956661,-0.439711494,0.147383894,lopen
83.90934546,-3.591286764,-1.423525701,-1.025780404,lopen
83.93418146,-2.634819692,-2.031592274,-1.37329344,lopen
83.95901246,-2.748573765,-0.456904062,-1.497171382,lopen
83.98384846,-2.449221466,-1.61570146,-3.859882708,lopen
84.00867846,-2.440800306,-2.829881345,-1.646834375,lopen
84.03351546,-0.772596697,-4.768829165,-1.621126506,lopen
84.05834546,0.061504523,-6.267832772,-0.985563547,lopen
84.08318192,2.086747305,-5.804933267,-1.187585871,lopen
84.10801292,2.653506809,-5.605543213,-1.148181631,lopen
84.13284892,3.122381583,-6.99814182,-1.434137228,lopen
84.15767992,2.818339233,-7.352614067,-1.328881645,lopen
84.18251592,2.355880024,-6.13736151,0.175644511,lopen
84.20734692,2.447318197,-4.150942485,1.479557229,lopen
84.23218292,0.968525784,-0.948680334,2.253324978,lopen
84.25701292,-0.911890238,1.61991584,2.34186147,lopen
84.28184892,-2.656122268,7.516512691,0.928969662,lopen
84.30667992,-1.156761104,9.212248499,-0.98172982,lopen
84.33151592,-0.216151682,5.939295266,0.332964725,lopen
84.35634692,0.924215584,2.277092301,0.199731239,lopen
84.38118292,-0.076912521,-2.826669469,-2.5439142,lopen
84.40601392,-5.959328411,-5.127404695,-1.033477679,lopen
84.43084992,-5.051030118,7.174920691,6.897822311,lopen
84.45567992,0.351332876,1.167938642,-9.624652619,lopen
84.48051592,1.945414256,-15.63031846,3.803217633,lopen
84.50534692,2.673597257,-12.06846132,3.932015422,lopen
84.53018292,-2.052995422,-1.638679555,-4.420892936,lopen
84.55501392,-1.786429047,0.126063338,-1.931520102,lopen
84.57984992,0.299012575,-0.364283289,-1.53093759,lopen
84.60468092,0.817450104,-1.632853682,-2.41483019,lopen
84.62951692,0.474638375,-1.321972867,0.161033489,lopen
84.65434692,-0.27648033,-1.226648342,0.459376265,lopen
84.67918292,-0.250844967,-0.323447285,0.305427263,lopen
84.70401392,0.269711593,0.637256094,-0.639751758,lopen
84.72884992,0.514003585,-0.003527406,-0.370827785,lopen
84.75368092,0.334701056,0.213428122,-0.617806573,lopen
84.77851692,0.260286466,1.419133272,-0.164479837,lopen
84.80334792,0.500325193,1.280397556,0.072418935,lopen
84.82818392,0.391083418,1.274035493,-0.015952958,lopen
84.85301392,0.116478875,1.274652374,0.186023026,lopen
84.87784992,0.100642861,1.452724357,0.25426588,lopen
84.90268092,0.435981263,1.694408491,0.641646256,lopen
84.92751692,-0.364059926,2.159565459,0.092029912,lopen
84.95234792,-0.760218142,2.506626798,-0.06297919,lopen
84.97718392,-0.843895891,3.068599479,0.134102675,lopen
85.00201492,-0.461616041,3.293599752,0.084875551,lopen
85.02685092,-1.23008168,3.617251909,0.366622468,lopen
85.05168092,-2.352995592,4.242499357,0.535922165,lopen
85.07651717,-2.776701795,6.398424486,0.847785751,lopen
85.10134817,-4.036769752,7.669526138,0.590614682,lopen
85.12618417,-2.980950301,6.579391717,4.9890011,lopen
85.15101517,-0.507175791,2.961172386,3.689279374,lopen
85.17585117,-2.085094882,-0.019713595,-0.563751111,lopen
85.20068217,-5.303712865,-1.17703077,-1.345767088,lopen
85.22551817,-3.902584339,-2.222897529,-0.987434656,lopen
85.25034817,-1.946724617,-1.118880649,-1.229542713,lopen
85.27518417,-2.34232267,-0.656437811,-4.700932174,lopen
85.30001517,-3.188338176,-2.883063818,-2.842848423,lopen
85.32485117,-0.846812482,-4.25399089,-2.057913516,lopen
85.34968217,0.232008162,-5.895914773,-1.856755264,lopen
85.37451817,2.35914277,-6.28816471,-0.927564869,lopen
85.39934917,2.97400147,-6.090479119,-0.728450804,lopen
85.42418517,2.817962673,-6.78216497,-1.322163048,lopen
85.44901517,2.671205161,-6.896766304,-1.193484396,lopen
85.47385117,2.449202755,-6.306533738,-0.081118569,lopen
85.49868217,2.195154684,-4.748109264,1.676228328,lopen
85.52351817,1.842326674,-1.415498058,2.651764923,lopen
85.54834917,0.501035045,0.369788443,1.768283529,lopen
85.57318517,-1.440751598,2.808862066,0.884671011,lopen
85.59801617,-0.9764511,5.694122683,-0.692513816,lopen
85.62285217,-1.324463342,7.196074163,-0.279845695,lopen
85.64768217,-0.677894023,6.008676572,0.585627884,lopen
85.67251817,1.5968208,0.808209164,0.040984596,lopen
85.69734917,0.14416661,-4.120118595,-2.691487691,lopen
85.72218517,-10.390694,-3.074417751,13.2570342,lopen
85.74701617,-4.708621262,11.64685953,4.961168354,lopen
85.77185217,-1.77326638,-6.137920504,-8.900941569,lopen
85.79668317,2.877162223,-17.35912144,6.007773178,lopen
85.82151917,0.698197895,-7.224184653,0.941618067,lopen
85.84634917,-2.456035227,-2.058489466,-4.097719666,lopen
85.87118517,-1.373813258,0.493982719,-0.978408456,lopen
85.89601617,0.051832058,-0.073541308,-1.516319844,lopen
85.92085217,1.00038083,-2.595387239,-1.182344135,lopen
85.94568317,0.236203539,-1.202036241,0.258942483,lopen
85.97051917,-0.856424135,-0.838136091,0.565573103,lopen
85.99534917,-0.263040504,-0.995028143,0.48886085,lopen
86.02018617,0.83745109,-0.161088745,-0.695505252,lopen
86.04501617,0.375650861,0.375197702,-0.546991822,lopen
86.06985217,0.064987124,0.595556529,-0.316103402,lopen
86.09468254,0.166940346,0.653569898,-0.243083957,lopen
86.11951854,0.076721317,0.288153419,0.560850892,lopen
86.14434954,-0.165444043,0.194720175,0.781622167,lopen
86.16918554,-0.423343091,1.138285365,0.459964495,lopen
86.19401654,-0.003697779,1.156851152,0.393302436,lopen
86.21885254,-0.07076125,1.150770705,0.954912881,lopen
86.24368254,0.310146843,1.50503881,0.78314449,lopen
86.26851854,0.172755402,1.884972757,0.308491204,lopen
86.29334954,-0.164259397,1.577844978,-0.036348047,lopen
86.31818554,-0.452129518,1.089791263,0.636414752,lopen
86.34301654,-0.471732309,1.697350517,0.830175107,lopen
86.36785254,-1.012268804,3.479126058,0.428560562,lopen
86.39268254,-2.020881929,4.945521789,0.22490321,lopen
86.41751954,-3.878636482,6.616580594,0.67952335,lopen
86.44234954,-5.598129528,7.221361032,3.002781173,lopen
86.46718554,-3.628652226,2.79286233,6.228091586,lopen
86.49201654,-2.360300519,-2.910318567,5.951830527,lopen
86.51685254,-3.177501531,-4.138482361,3.801407335,lopen
86.54168354,-5.602064704,-4.081461775,1.567724032,lopen
86.56651954,-3.17944573,-3.849857656,0.134819544,lopen
86.59134954,-2.152224426,-2.625266219,-1.346147157,lopen
86.61618554,-2.311057023,-1.293897023,-1.890320621,lopen
86.64101654,-2.507986568,-3.154333401,-0.509689948,lopen
86.66585254,-0.515106955,-3.773612888,-0.518187122,lopen
86.69068354,0.686674787,-3.913433555,0.055396521,lopen
86.71551954,1.624776338,-3.985579718,0.230919556,lopen
86.74035054,1.631425792,-4.468828118,0.10727448,lopen
86.76518654,1.918708268,-5.599856796,0.032588872,lopen
86.79001654,2.941805531,-5.733934035,0.064290282,lopen
86.81485254,3.4689788,-4.828346511,0.316860616,lopen
86.83968354,2.611553037,-2.691979149,0.56541289,lopen
86.86451954,1.795267698,-0.293232602,0.738449543,lopen
86.88935054,1.676565127,1.062553982,0.50249451,lopen
86.91418654,1.904313008,2.242306046,-0.359886768,lopen
86.93901754,-0.184217114,3.042589309,-0.939230649,lopen
86.96385354,-1.325051572,4.942515736,0.534955036,lopen
86.98868354,0.311218053,6.812006235,1.929403702,lopen
87.01351954,1.186674875,4.249851353,1.378124118,lopen
87.03835054,2.200994298,1.117643524,-0.059985416,lopen
87.06318654,-9.684445662,-5.22292364,4.804034081,lopen
87.08801821,-10.81575384,7.903031187,7.83989763,lopen
87.11285421,-1.399711745,0.38668485,-6.362651221,lopen
87.13768521,2.749587672,-15.6923352,4.630595724,lopen
87.16252121,2.885979824,-9.243762068,2.178543036,lopen
87.18735121,-2.064395154,0.235694246,-5.355789921,lopen
87.21218721,-2.169166149,1.217610008,-1.700616187,lopen
87.23701821,0.262678562,-2.019030262,0.028709244,lopen
87.26185421,0.315726256,-1.730726424,-0.557865304,lopen
87.28668521,-0.414187521,-0.847046078,-0.336848738,lopen
87.31152121,-0.741794735,-1.624314262,0.741095115,lopen
87.33635221,-0.350056429,-0.836160609,0.166760836,lopen
87.36118821,0.59958928,0.336753429,-0.640763619,lopen
87.38601821,0.188072768,0.937557687,-0.671163001,lopen
87.41085421,-0.330717348,0.483884796,-0.608040846,lopen
87.43568521,-0.274409831,0.026866567,0.464169228,lopen
87.46052121,-0.661175664,-0.525656355,1.733000114,lopen
87.48535221,-0.654713321,-0.902148777,1.95476103,lopen
87.51018821,-0.100472707,0.354356033,0.645910923,lopen
87.53501921,0.124176734,1.446578348,0.124454769,lopen
87.55985521,-0.206927115,1.065673033,0.121788146,lopen
87.58468521,-0.503879131,0.840363003,0.329361963,lopen
87.60952121,-0.066755907,1.221808967,0.901838874,lopen
87.63435221,-0.39808195,1.671140081,0.862236852,lopen
87.65918821,-0.538375365,2.486305093,0.355470366,lopen
87.68401921,-0.181499913,2.554440942,0.804048285,lopen
87.70885521,-0.867529167,3.143946115,0.880279021,lopen
