Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
0,-0.05817169,0.177576065,-0.089694977
0.01,-0.061613441,0.096288681,-0.02738893
0.02,-0.062900245,0.096343994,-0.025214493
0.03,0.018578768,-0.013875961,0.016840994
0.04,-0.079826653,-0.016497612,0.0670138
0.05,-0.072906494,-0.012008667,0.030366719
0.06,-0.154434502,-0.005075455,0.063292384
0.07,-0.269549727,-0.00507164,0.039587855
0.08,-0.318768263,-0.055176735,-0.043094158
0.09,-0.316691756,-0.054785728,-0.040598571
0.1,-0.053928018,-0.087881088,-0.087356031
0.11,-0.15985167,-0.046759605,0.080990434
0.12,-0.137867808,0.035043716,0.123675525
0.13,-0.135242105,0.035438538,0.125689507
0.14,-0.013638556,0.040629387,0.126115561
0.15,0.09340924,-0.006889343,0.033092678
0.16,0.004023731,-0.016119957,0.047548532
0.17,-0.116901755,0.031977654,-0.015832841
0.18,-0.02926439,0.00831604,-0.152856588
0.19,-0.035769165,-0.089647293,-0.167613328
0.2,-0.052022576,-0.099068642,-0.135269046
0.21,-0.015558422,-0.031983376,0.0225178
0.22,-0.158977628,0.03013134,0.137984633
0.23,-0.162636221,0.087510109,0.157420039
0.24,-0.261794448,0.118634224,0.24704963
0.25,-0.294978797,0.099581718,0.362683028
0.26,-0.138428092,0.087708473,0.333958834
0.27,-0.051849127,0.066232681,0.202618957
0.28,-0.049179614,0.0663414,0.201046586
0.29,-0.022268355,0.049685478,0.275875092
0.3,-0.045674264,-0.005192757,0.274902105
0.31,0.036539435,-0.033640862,0.100274622
0.32,-0.005754471,-0.038020134,0.051483393
0.33,-0.002411902,-0.037593842,0.052846789
0.34,-0.042664289,-0.027739525,0.103452683
0.35,-0.12757194,-0.041967392,0.194620729
0.36,-0.006995142,-0.037083626,0.048822761
0.37,-0.007813752,-0.037128448,0.049224615
0.38,0.047753513,0.034440041,0.33067444
0.39,0.177080393,0.002817154,0.502057493
0.4,0.299774528,-0.165581703,0.637999654
0.41,0.294208407,-0.16662693,0.631429672
0.42,0.084423363,-0.213018417,0.475984633
0.43,-0.06022799,-0.132127762,0.286240608
0.44,-0.534495235,0.090519905,-0.15691644
0.45,-0.45613575,0.220173836,-0.231159747
0.46,-0.455013454,0.220350266,-0.230233014
0.47,-0.062262654,0.25364399,-0.070174873
0.48,0.226722837,0.231602669,0.741118193
0.49,-0.019741237,0.250240326,0.950338185
0.5,-0.062581301,0.084750175,0.706989169
0.51,-0.089613676,-0.133069992,0.293991149
0.52,-0.086329877,-0.132443428,0.298378527
0.53,-0.254245222,-0.38775444,0.120065332
0.54,-0.249350727,-0.386776924,0.126642704
0.55,-0.142426848,-0.49594307,-0.260606289
0.56,-0.140107215,-0.494962692,-0.251241088
0.57,-0.134488225,-0.240296364,-0.531294167
0.58,-0.154784858,-0.11060524,-0.304864109
0.59,-0.21912694,0.045072556,-0.103349328
0.6,-0.108918011,0.186186791,-0.035624325
0.61,-0.018488765,0.190671921,0.148279548
0.62,-0.248681366,0.338740349,0.491535902
0.63,-0.249112427,0.338545799,0.489592969
0.64,-0.157908022,0.122948647,0.734647274
0.65,-0.13258791,0.084798813,0.555596948
0.66,-0.130097866,0.085291862,0.558712363
0.67,-0.20024544,-0.067139626,0.348355383
0.68,-0.174238145,-0.265028,-0.16362679
0.69,-0.170746803,-0.264253616,-0.158159196
0.7,-0.059391201,-0.316378593,-0.461986423
0.71,-0.00232929,-0.280404091,-0.487121642
0.72,0.043878078,-0.137109757,-0.147249997
0.73,0.015366614,0.029884338,0.082626224
0.74,-0.046677232,0.091534615,0.357965648
0.75,0.035117149,0.090946198,0.37015754
0.76,0.031898201,0.090377808,0.366516829
0.77,0.216325879,0.082539558,0.270606816
0.78,0.183146119,0.084384918,0.235218525
0.79,-0.034114897,0.057654381,-0.102807283
0.8,-0.161830664,0.064741135,-0.31129396
0.81,-0.159264982,0.088694572,-0.47866708
0.82,-0.164233506,0.062300682,-0.361719191
0.83,-0.193225443,-0.012150764,0.088430464
0.84,-0.081692517,-0.084600449,0.604160309
0.85,-0.05968827,-0.140621185,0.748165131
0.86,-0.033760607,-0.136585236,0.555132806
0.87,-0.0038535,-0.038878441,0.280228853
0.88,-0.003857315,-0.039039612,0.278263986
0.89,0.125065625,0.016103745,-0.129799187
0.9,0.040301859,0.028209686,0.049885094
0.91,0.112745643,0.039941788,0.360343784
0.92,0.0650388,0.072978973,0.512259007
0.93,0.063319147,0.072455406,0.507614136
0.94,-0.002478063,-0.064335823,0.083484173
0.95,-0.002824962,-0.064538956,0.081498563
0.96,-0.079566598,-0.093527794,0.351297081
0.97,-0.04732132,-0.08667469,0.465738446
0.98,0.140033245,-0.139652252,0.343929261
0.99,0.232780755,-0.18537426,0.274579227
1,0.231576324,-0.185658455,0.272303402
1.01,0.096701384,-0.190732956,0.267194033
1.02,-0.057851136,-0.18623066,-0.132524431
1.03,-0.058787823,-0.186486244,-0.134953678
1.04,-0.184015572,-0.016882896,-0.033547044
1.05,-0.15918076,0.080810547,-0.102948427
1.06,-0.103811622,0.09946537,0.005565405
1.07,-0.105807483,0.09906292,0.002552748
1.08,-0.213938773,0.197001457,0.225224197
1.09,-0.120208442,0.1466856,0.252858639
1.1,-0.143368244,0.096493721,0.068901002
1.11,-0.141992569,0.096693993,0.070047855
1.12,-0.023143113,-0.046824455,0.153841376
1.13,0.013643086,-0.104311943,0.1525563
1.14,0.014958858,-0.104348183,0.150765598
1.15,-0.033670545,-0.094856262,0.154898644
1.16,-0.039325655,-0.056655884,0.364771605
1.17,-0.023238659,-0.133537293,0.507695198
1.18,0.016894042,-0.102711678,0.369824171
1.19,0.035493732,-0.102906227,0.2118904
1.2,0.024554372,-0.014368057,0.14780736
1.21,0.008397639,0.026290894,0.13445127
1.22,0.001229465,0.052554131,0.157526255
1.23,-0.025784731,0.004570007,0.063437045
1.24,-0.148650885,0.064356804,-0.068125069
1.25,-0.147763252,0.064491272,-0.067494035
1.26,-0.144659698,0.083837509,-0.216369033
1.27,-0.142507136,0.016842842,0.332787305
1.28,-0.035510898,-0.012131691,0.85472703
1.29,-0.005207717,-0.015042305,0.77175647
1.3,-0.107873976,-0.087236404,0.242175281
1.31,-0.10498935,-0.039011002,-0.264224351
1.32,-0.133581579,0.026090622,-0.471425355
1.33,-0.201899171,0.079037666,-0.155586064
1.34,0.034359813,0.004599571,0.374132931
1.35,0.150749743,-0.010437012,0.696545363
1.36,0.146894515,-0.011317253,0.688956499
1.37,0.090098381,-0.043028831,0.637434483
