Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
1.15,-0.114554912,-0.052973747,0.003938943
1.16,-0.116521567,-0.052995682,0.005180612
1.17,-0.132182732,-0.03867054,0.182514265
1.18,0.12468648,-0.088992119,0.395579457
1.19,0.013520136,-0.04113102,0.285650969
1.2,-0.038794845,-0.062638283,0.093271524
1.21,-0.147415847,-0.03382206,0.097105354
1.22,-0.145544827,-0.033716202,0.101084262
1.23,0.01346238,-0.026456833,0.159186751
1.24,0.041538283,-0.043190002,-0.004939422
1.25,0.009399444,-0.06229496,-0.079646006
1.26,0.036632538,-0.011994362,0.043448463
1.27,0.048931822,0.019109726,0.076157577
1.28,0.015681803,-0.028821945,0.11743477
1.29,-0.078822106,0.021432877,0.169712186
1.3,-0.181932941,0.002254486,0.280789018
1.31,-0.279552043,-0.007347107,0.333627999
1.32,-0.257046104,0.011784554,0.278453916
1.33,-0.213352472,-0.016974449,0.184908688
1.34,-0.176966608,-0.052903175,0.082852229
1.35,-0.112274662,-0.040942192,0.046127245
1.36,-0.047805712,-0.050543785,0.104968816
1.37,0.016532213,-0.031425476,0.22293666
1.38,0.059350774,-0.024284363,0.280639589
1.39,0.042611018,-0.009947777,0.285499573
1.4,0.04300338,-0.009971619,0.283265173
1.41,-0.044839785,0.02113533,0.255137146
1.42,-0.195133507,-0.000418663,0.272854328
1.43,-0.2922647,0.030715942,0.065306261
1.44,-0.290599465,0.030770302,0.066179499
1.45,-0.143814623,0.078718185,-0.101265028
1.46,0.073988244,-0.045773506,0.378756285
1.47,0.124660909,-0.206264496,0.477986455
1.48,-0.07080093,-0.18237114,0.385417998
1.49,-0.251981705,-0.103359222,0.267409593
1.5,-0.177098408,-0.036231995,0.073687509
1.51,-0.173934102,-0.052891731,-0.271829039
1.52,-0.050565511,-0.064781189,-0.191972867
1.53,-0.051905692,-0.064826965,-0.192375779
1.54,0.011894733,0.021204948,0.5568524
1.55,0.007510379,0.020989418,0.549290538
1.56,0.022852495,0.020805359,0.341011107
1.57,-0.103611901,0.008753777,0.074894562
1.58,-0.187910348,0.020692825,0.016397335
1.59,-0.187332735,0.020711899,0.016051389
1.6,-0.212668404,0.015927315,0.072721347
1.61,-0.108948782,0.003964424,0.193422377
1.62,-0.124850243,0.020736694,0.159160778
1.63,-0.084972128,0.020803452,0.098952547
1.64,0.002641305,-0.003068924,0.133754015
1.65,0.003811345,-0.002986908,0.137933567
1.66,0.052623555,-0.091485977,0.127878636
1.67,0.033748567,-0.117760658,0.077317692
1.68,0.009013176,-0.091378212,0.093103871
1.69,-0.030487582,-0.06982708,0.097933739
1.7,-0.141833291,-0.048283577,0.120950699
1.71,-0.142680556,-0.048295975,0.121961162
1.72,-0.198287398,0.011563301,0.13012898
1.73,-0.067407802,-0.084216118,0.100311831
1.74,-0.068710998,-0.089001656,0.101377413
1.75,-0.103366002,-0.026780128,0.130337358
1.76,-0.068267509,-0.03400135,0.127568111
1.77,-0.069347233,-0.034014702,0.100773469
1.78,-0.063837767,-0.002950668,0.150521681
1.79,-0.065401465,-0.014968872,0.218747079
1.8,0.002011597,-0.019830704,0.205275953
1.81,0.033143625,-0.003144264,0.106380463
1.82,-0.007678211,-0.005599976,0.096755221
1.83,-0.033937722,0.020687103,0.117915154
1.84,-0.036486402,0.020622253,0.117119283
1.85,-0.001106456,0.008576393,0.095419914
1.86,-0.134923786,0.07317543,0.094827235
1.87,-0.123804525,0.08752346,0.094644472
1.88,-0.138836488,0.037231445,0.164603263
1.89,-0.089846835,0.020438194,0.459072292
1.9,-0.082376093,-0.096962929,0.416241527
1.91,-0.084103957,-0.097021103,0.414673805
1.92,-0.018012196,-0.144928932,0.320068955
1.93,0.03506662,-0.154529572,0.185123712
1.94,0.035802841,-0.154507637,0.185194194
1.95,-0.099940658,-0.082633972,-0.198577032
1.96,-0.075808913,0.01793766,0.048986591
1.97,-0.111284033,0.041784287,0.250596494
1.98,-0.23312299,0.113473892,0.452648163
1.99,-0.1862306,0.139712334,0.467668533
2,0.007210135,0.041471481,0.263792574
2.01,0.016197577,0.019892693,0.124884352
2.02,-0.048336625,-0.028008461,0.07227242
2.03,-0.020499989,-0.051901817,0.133702621
2.04,0.048189864,-0.150016785,0.137734428
2.05,-0.057960406,-0.090097427,0.074479744
2.06,-0.108786628,-0.03496933,0.155178145
2.07,-0.083525136,0.020134926,0.254194558
2.08,-0.094225064,0.020178795,0.37008673
2.09,-0.093231007,0.020223618,0.371365249
2.1,0.076996595,0.008283615,0.079300195
2.11,0.009622693,-0.04195118,0.082627311
2.12,-0.117269024,-0.046709061,0.094775438
2.13,-0.107126236,-0.077806473,0.114968725
2.14,-0.106212124,-0.077780724,0.115677051
2.15,-0.185606986,-0.063376427,0.132502094
2.16,-0.383027017,0.051634789,0.139424369
2.17,-0.27097249,0.056523323,0.06852822
2.18,-0.257210434,0.104543686,0.049211167
2.19,-0.252497673,0.104696274,0.05158446
2.2,-0.121355742,0.047370911,0.133188546
2.21,-0.043415338,0.021162987,0.140946984
2.22,-0.04064396,0.021287918,0.144397065
2.23,0.19872053,-0.024092674,0.219618917
2.24,0.200189218,-0.023997307,0.223288655
2.25,0.144185528,0.007217407,0.42481643
2.26,0.146477118,0.007303238,0.426735163
2.27,-0.125675976,-0.047644615,0.330711484
2.28,-0.246696144,-0.092989922,0.161389828
2.29,-0.243122965,-0.092820168,0.165479437
2.3,-0.306691349,0.010327339,-0.06543313
2.31,-0.175263375,-0.051754951,0.005082592
2.32,-0.174674243,-0.051660538,0.008942306
2.33,0.089958653,-0.202486992,0.217049182
2.34,0.073919848,-0.147439957,0.180168837
2.35,-0.084217995,-0.049263954,0.231983155
2.36,-0.09763822,0.068173409,0.172862232
2.37,-0.110716939,0.039583206,-8.00639E-05
2.38,0.006753832,0.015764236,0.058305681
2.39,0.006518811,0.015786171,0.058920681
2.4,0.077985913,-0.039447784,0.624495804
2.41,0.064650685,-0.006166458,0.445554346
2.42,-0.085009754,0.017627716,0.188529924
2.43,-0.318736702,0.022356987,0.07791622
2.44,-0.317644715,0.022434235,0.07967785
2.45,-0.389781207,0.039319992,-0.174386084
2.46,-0.265626699,0.022751808,-0.228259161
2.47,0.090043336,-0.082505226,0.098108836
2.48,0.088514149,-0.082553864,0.097899996
2.49,0.043381244,0.022810936,0.577109456
2.5,0.080418944,0.022872925,0.516441941
2.51,0.220175743,-0.027300835,0.18717134
2.52,0.26323694,-0.05591011,0.04493016
2.53,0.159942821,-0.074954987,0.112775147
2.54,0.15991877,-0.074889183,0.11561878
2.55,-0.141322494,-0.026977539,0.403254211
2.56,-0.152727097,-0.094033241,0.284366518
2.57,-0.293274641,-0.125164986,0.168469086
2.58,-0.374426395,-0.041282654,0.091907099
2.59,-0.370111585,-0.041153908,0.093045115
2.6,-0.453561753,0.023686409,-0.197083592
2.61,-0.275756121,0.023892403,-0.202558667
2.62,-0.029957354,0.024039268,0.011824191
2.63,-0.027886182,0.024089813,0.010995343
2.64,0.088285148,0.02405262,0.254598558
2.65,0.276144773,0.019258499,0.422269225
2.66,0.26052779,-0.002293587,0.260622054
2.67,0.190126017,-0.019010544,0.239370883
2.68,0.053009063,0.012192726,0.304834783
2.69,-0.016518772,-0.059537888,0.27691406
2.7,-0.013923019,-0.059414864,0.279177904
2.71,-0.180894315,-0.246008873,-0.043248162
2.72,-0.328425765,-0.181147575,-0.323615938
2.73,-0.324605167,-0.180897713,-0.318438023
2.74,-0.218926042,-0.070590019,-0.15939565
2.75,-0.153268576,-0.077735901,0.197823077
2.76,-0.012986928,0.003540039,0.588586092
2.77,0.06933248,-0.022973061,0.776825309
2.78,-0.005194694,0.0247612,0.606130719
2.79,-0.005719632,0.041502953,0.087592691
2.8,-0.151808232,0.029632568,-0.258501709
2.81,-0.134848356,0.025020599,-0.232775956
2.82,-0.089072526,0.082503319,0.073800087
2.83,-0.090187222,0.082386017,0.069839746
2.84,-0.038820148,0.13248539,0.578664124
2.85,-0.199383766,0.122776032,0.570967794
2.86,-0.115595371,0.048571587,0.359784067
2.87,-0.138227075,-0.042217255,0.15681079
2.88,-0.102368921,-0.120963097,0.161453694
2.89,0.058036774,-0.254780769,0.125532746
2.9,0.061307877,-0.254570007,0.130086601
2.91,0.068386614,-0.304670334,0.086093858
2.92,-0.037453383,-0.244675636,0.117973909
2.93,-0.122076243,-0.172750473,0.164954618
2.94,-0.121332288,-0.172716141,0.165767014
2.95,-0.135935307,0.040382385,0.008457273
2.96,-0.191317409,0.131375313,0.087874368
2.97,-0.157890737,0.169671059,0.183840841
2.98,-0.081164747,0.157714844,0.21768108
2.99,-0.08087486,0.157765389,0.218791485
3,-0.13508758,0.05966568,0.234939486
3.01,-0.133080691,0.059789658,0.237274081
3.02,-0.193073839,0.002464294,0.179374963
3.03,-0.174169064,-0.06923008,0.188551277
3.04,0.004746705,-0.07392025,0.151932776
3.05,0.069571406,-0.059514046,0.156035334
3.06,0.019112498,-0.078639984,0.228939533
3.07,0.023704261,-0.181594849,0.248903513
3.08,0.032711625,-0.195950508,0.199429691
3.09,0.031802595,-0.195949554,0.200866491
3.1,0.104090303,-0.172030449,0.056375846
3.11,0.101546139,-0.172094345,0.057514295
3.12,0.003675848,-0.109919548,0.117480174
3.13,-0.031958282,-0.047730446,0.151391983
3.14,-0.239885777,0.036026955,0.13131623
3.15,-0.240285188,0.036079407,0.133673653
3.16,-0.230677575,0.038593292,-0.13959688
3.17,-0.232278347,0.038661003,-0.135559112
3.18,0.051247984,-0.184096336,0.356977403
3.19,0.066525877,-0.13163662,0.677441597
3.2,0.145016,-0.153429031,0.619095802
3.21,0.193096295,-0.144051552,0.260171801
3.22,0.065629601,-0.14409256,0.015248537
3.23,-0.01408729,-0.089025497,0.011229277
3.24,-0.021217555,-0.069972038,0.249603689
3.25,-0.013381898,0.02312851,0.588893414
3.26,-0.018080831,0.022742271,0.579931617
3.27,-0.068513125,0.024778366,0.288962632
3.28,-0.235390216,0.024621964,0.176705718
3.29,-0.277983487,0.01020813,0.042135522
3.3,-0.271478027,0.019816399,0.003073171
3.31,-0.269328713,0.019902229,0.003899485
3.32,-0.04395625,-0.06627655,0.109627426
3.33,0.084986806,-0.106999397,0.202464163
3.34,0.096062526,-0.078332901,0.28481096
3.35,-0.050252974,-0.020886421,0.18807599
3.36,-0.050105155,-0.056790352,0.140629843
3.37,-0.071804613,-0.049577713,0.06607832
3.38,-0.120255709,-0.006453514,0.036619544
3.39,-0.213698149,0.024686813,0.018499047
3.4,-0.184993327,0.022306442,0.013688713
3.41,-0.208955437,0.024682999,0.032512546
3.42,-0.18920663,0.024693489,0.123091392
3.43,-0.188373029,0.024692535,0.122207858
3.44,-0.010737777,-0.054304123,0.255803466
3.45,0.039780408,-0.042329788,0.265193582
3.46,-0.068003893,-0.068665504,0.319940507
3.47,-0.043967217,-0.078267097,0.24973385
3.48,0.03502214,-0.178831101,0.069771364
3.49,-0.018875271,-0.166892052,-0.013121232
3.5,-0.020226538,-0.166915894,-0.012930021
3.51,-0.000313461,-0.162192345,-0.054120824
3.52,-0.078733981,-0.042582512,0.136055023
3.53,0.002930909,-0.009183884,0.169439554
3.54,0.043093294,0.055327415,0.202716619
3.55,-0.012682557,0.05757618,0.387878776
3.56,-0.092009783,0.047883034,0.38853249
3.57,-0.194326937,0.086125374,0.162748382
3.58,-0.180393994,0.040652275,-0.007614776
3.59,-0.169099093,0.023949623,-0.030904472
3.6,0.005873531,-0.146062851,0.1701902
3.61,0.094229609,-0.201310158,0.561167836
3.62,0.075162023,-0.177605629,0.690693021
3.63,-0.007067859,-0.117970467,0.486298025
3.64,-0.008246005,-0.118082047,0.482667327
3.65,-0.285575628,-0.024653435,-0.449732363
3.66,-0.21041131,0.023215294,-0.27573517
3.67,-0.156532943,0.094911575,0.244046941
3.68,-0.050903291,0.056347847,0.703030586
3.69,0.044798523,0.039316177,0.688651621
3.7,0.016700268,0.022320747,0.412246168
3.71,-0.084048331,0.010228157,0.176832512
3.72,-0.09910202,-0.032879829,0.016774029
3.73,-0.068663955,-0.03524971,-0.010074481
3.74,-0.024172813,-0.032859802,0.108769447
3.75,0.008055404,0.005414963,0.207217485
3.76,0.030586585,-0.001804352,0.180822074
3.77,-0.032749891,0.019741058,0.160388976
3.78,-0.061395735,0.01502037,0.29262808
3.79,-0.106636643,0.022262573,0.25504446
3.8,-0.105957449,0.022344589,0.13386628
3.81,-0.136263371,0.020073891,-0.107664377
3.82,-0.154871106,0.017824173,-0.099354863
3.83,-0.159354538,-0.003631592,0.100868955
3.84,-0.159116238,-0.003601074,0.101934239
3.85,-0.185022354,-0.005963326,0.226990908
3.86,-0.096028507,-0.034664154,0.273442537
3.87,-0.071220458,-0.053761482,0.167437568
3.88,-0.127613932,-0.048915863,0.147778884
3.89,-0.126946271,-0.048891068,0.147761211
3.9,-0.060258001,-0.072863579,0.106183127
3.91,-0.05398792,-0.015469551,0.211868525
3.92,0.004597515,0.022727013,0.334911943
3.93,0.010302693,0.022623062,0.374474019
3.94,0.009210229,0.022520065,0.371474922
3.95,-0.065356135,0.03205204,0.461037517
3.96,0.01610665,0.008103371,0.209135652
3.97,-0.019966245,-0.04451561,0.070180222
3.98,-0.060607016,-0.121055603,0.086142138
3.99,-0.060447931,-0.120959282,0.09021832
4,-0.067349941,-0.104120255,0.069758341
4.01,-0.121820033,0.022871017,-0.020013288
4.02,-0.074128956,0.001381874,0.173942685
4.03,0.139340311,-0.139918327,0.416912109
4.04,0.079720885,-0.192749023,0.46066016
4.05,0.075015262,-0.192921639,0.457734227
4.06,-0.112726793,-0.04462719,0.361398846
4.07,-0.253300369,0.022310257,0.028258502
4.08,-0.220774889,0.022281647,-0.349868476
4.09,-0.084093168,0.022286415,-0.266255498
4.1,-0.076296493,0.022177696,0.233629406
4.11,-0.080576897,0.021981239,0.228908271
4.12,-0.048124537,-0.052451134,0.443870902
4.13,-0.133788317,-0.069306374,0.153117359
4.14,-0.301845551,0.021629334,0.101842441
4.15,-0.271819979,-0.004688263,0.077615365
4.16,-0.270331144,-0.004642487,0.07794258
4.17,-0.161355197,-0.085976601,-0.010997728
4.18,-0.107915655,-0.143373489,-0.009023517
4.19,-0.138593078,-0.02841568,0.095097393
4.2,-0.025876045,-0.035568237,-0.01125969
4.21,-0.033586651,-0.013990402,0.007688001
4.22,-0.050829038,-0.04028511,0.081946015
4.23,-0.051693872,-0.040242195,0.084077075
4.24,0.046767786,-0.069002151,-0.12257801
4.25,-0.042404234,-0.013971329,-0.11691159
4.26,-0.15782851,0.000322342,-0.018944561
4.27,-0.22975868,0.019374847,0.127660722
4.28,-0.21255675,0.021660805,0.163020179
4.29,-0.142483518,1.43051E-05,0.164881319
4.3,-0.175239012,-0.002459526,0.160276845
4.31,-0.176271543,-0.002523422,0.158121124
4.32,-0.176879317,-0.040886879,0.046317622
4.33,-0.074472725,-0.024165154,-0.060621873
4.34,-0.068566918,-0.019454002,0.044602051
4.35,-0.13220194,-0.053111076,0.149498686
4.36,-0.13383536,-0.053261757,0.143306747
4.37,-0.039937794,-0.070168495,0.188392654
4.38,-0.042174384,-0.070290565,0.183859959
4.39,-0.087561071,-0.087166786,0.165700004
4.4,-0.011419073,-0.127985954,0.12158452
4.41,-0.107833847,-0.065870285,0.076809429
4.42,-0.282950103,-0.046819687,0.017853469
4.43,-0.337681234,0.027295113,-0.191307873
4.44,-0.221937165,0.04400444,-0.224366844
4.45,-0.224465251,0.043930054,-0.22601676
4.46,0.164322257,-0.102254868,0.308355689
4.47,0.005268067,-0.071339607,0.270519048
4.48,-0.111059651,-0.037974358,0.285777807
4.49,-0.060022324,0.019392014,0.180462048
4.5,-0.175383598,0.031302452,-0.095876545
4.51,-0.23225905,0.038484573,-0.439496517
4.52,-0.297120839,0.043250084,-0.337723732
4.53,-0.279332757,0.067126274,0.031465158
4.54,-0.273953259,0.040657043,0.167418912
4.55,-0.253875434,0.050122261,0.159496978
4.56,-0.364025712,0.073984146,-0.044102706
4.57,-0.51977253,0.160171509,-0.480066061
4.58,-0.665008903,0.260801315,-0.624903083
4.59,-0.773647606,0.27053833,-0.414047957
4.6,-0.764310896,0.14863205,-0.091124661
4.61,-0.666701317,0.014829636,0.043921139
4.62,-0.713308871,-0.296114922,0.257338613
4.63,-0.830982864,-0.707520485,0.399990618
4.64,-1.006987691,-1.06125927,0.12904501
4.65,-1.155660152,-1.338132858,-0.288645476
4.66,-1.391706467,-1.420761108,-0.735493362
4.67,-1.267587185,-1.572351456,-0.910296798
4.68,-1.10072875,-1.64212513,-0.662972093
4.69,-0.994929671,-1.340526581,-0.347815782
4.7,-0.946420252,-1.338144302,-0.359501898
4.71,-0.629974604,-0.603217125,0.052258316
4.72,-0.498675227,-0.196510315,0.233187914
4.73,-0.50256294,-0.196720123,0.190258622
4.74,-0.616582692,0.473666191,0.470537514
4.75,-0.526692212,0.653395653,0.390840769
4.76,-0.385212302,0.744568825,0.213874474
4.77,-0.186707676,0.749619484,0.180926219
4.78,-0.024980962,0.642162323,0.338650107
4.79,0.152288973,0.508397102,0.32215637
4.8,0.393082678,0.269274712,0.163938522
4.81,0.536168516,0.041986465,-0.011458158
4.82,0.589816034,-0.178182602,-0.110005677
4.83,0.702805936,-0.549208641,-0.154023707
4.84,0.691018164,-0.549154282,-0.172281385
4.85,0.576758564,-1.298509598,0.115483582
4.86,0.556350589,-1.566703796,-0.201251864
4.87,0.913793027,-1.756153107,-0.793216944
4.88,1.229190946,-1.802220345,-1.190609455
4.89,1.890235186,-1.632968903,-1.405620575
4.9,2.532593727,-1.217320442,-1.61065042
4.91,2.851396084,-0.583955765,-1.493054271
4.92,2.907386303,0.29854393,-1.13479352
4.93,2.764879227,1.064492226,-0.365520001
4.94,2.346267462,1.798034668,0.081319094
4.95,2.270736217,1.79985714,0.036241889
4.96,1.76390028,2.444086075,0.059098482
4.97,0.36493218,3.074431419,0.71364975
4.98,-1.060325742,3.01496315,1.007324457
4.99,-2.442566633,2.559633255,0.871214271
5,-2.882327795,1.379999161,-0.262362927
5.01,-2.591814995,0.277941704,-1.566891313
5.02,-2.42390275,-0.846853256,-2.662390947
5.03,-2.152788162,-1.725720406,-2.925446987
5.04,-2.125241756,-1.727767944,-2.898749828
5.05,-0.51078403,-2.430633068,-1.813514471
5.06,0.049970113,-2.375941277,-0.634209573
5.07,0.065941393,-2.375295639,-0.64641279
5.08,1.164061785,-1.84458065,0.728775621
5.09,1.636800647,-1.52890873,0.527883709
5.1,1.639832497,-1.527059555,0.500739873
5.11,1.770280123,-0.850215912,-0.398786753
5.12,1.772587299,-0.848790169,-0.418461174
5.13,1.057114482,-0.205789566,-0.761686027
5.14,1.056103945,-0.204523087,-0.777959645
5.15,0.59834975,0.047980309,-0.873366416
5.16,0.594903112,0.048686028,-0.881998479
5.17,0.282413542,0.168757439,-0.979674041
5.18,-0.402644098,0.195134163,-0.982720137
5.19,-0.429565013,0.113447189,-1.135034323
5.2,-0.455623448,0.048218727,-1.338510513
5.21,-0.448177308,0.047247887,-1.326425314
5.22,-0.435965687,0.036566734,-1.391329169
5.23,-0.371402323,0.0641222,-1.404753804
5.24,-0.357573837,0.062914848,-1.388258696
5.25,-0.040105212,0.104712486,-1.429732442
5.26,0.020786125,0.062626839,-1.344257116
5.27,-0.076750614,0.075526237,-1.134009242
5.28,-0.025935099,0.038245201,-0.992347598
5.29,0.118472904,0.036921501,-0.852228105
5.3,0.329224467,0.162589073,-0.898176789
5.31,0.351990372,0.161428452,-0.871781826
5.32,0.468507707,0.569808006,-0.743132353
5.33,0.845065951,0.717281342,-0.711925149
5.34,0.684929848,1.130711555,-0.678076565
5.35,0.518731475,1.616192818,-0.622963071
5.36,0.530346632,1.61571312,-0.60705626
5.37,0.234743893,2.654500008,-0.491968989
5.38,0.143461779,3.010826111,-0.637544572
5.39,-0.166443229,3.565831184,-0.807952821
5.4,-0.45266068,4.12570858,-1.187186599
5.41,-0.432107836,4.125459671,-1.161758065
5.42,-0.571447194,4.271450996,-0.530613065
5.43,-0.431194633,4.02264595,0.586959004
5.44,-0.420021236,4.023018837,0.588561356
5.45,0.317694008,2.596356392,1.964155197
5.46,0.82411933,1.808850288,2.390332937
5.47,0.824250817,1.809041023,2.385275126
5.48,1.48654902,0.966432571,3.506052494
5.49,0.676148891,0.906861305,3.409718752
5.5,0.645270169,0.909477234,3.315365553
5.51,-0.738654673,0.483408928,3.006364822
5.52,-0.88642776,0.03104496,2.491374731
5.53,-0.994058013,-0.285222054,1.849589348
5.54,-1.039091229,-0.406435967,1.411983371
5.55,-1.116179943,-0.244571686,1.108483553
5.56,-1.345466495,0.300778389,0.871947169
5.57,-1.179905176,0.882836342,0.816992521
5.58,-1.191909552,1.336084366,1.072362423
5.59,-1.45066309,1.663017273,1.841462016
5.6,-1.522584319,1.634321213,2.424567461
5.61,-1.015228868,1.237392426,2.294653893
5.62,-0.582001448,0.440380096,1.705694079
5.63,-0.547519922,-0.259306908,1.160041928
5.64,-0.704305053,-1.086644173,0.477283359
5.65,-0.73425436,-1.764085293,-0.296210408
5.66,-0.594261527,-2.624829292,-1.100930333
5.67,-0.592641711,-2.624638557,-1.101916671
5.68,-0.425706536,-3.963224888,-1.158228993
5.69,-0.117291302,-4.315394878,-0.819796324
5.7,0.231017336,-4.485922337,-0.518233895
5.71,0.506587744,-4.578043461,-0.232231498
5.72,0.551346839,-4.551581383,-0.163509607
5.73,0.31226182,-4.451573372,-0.09429276
5.74,0.382247686,-4.385432243,-0.206669092
5.75,0.76415658,-4.362635136,-0.49229002
5.76,0.745568156,-4.366416454,-0.467784286
5.77,0.44598639,-3.969776154,-0.564869165
5.78,0.273600549,-3.551059723,-0.655950844
5.79,-0.085668415,-2.914054394,-0.742428541
5.8,-0.660104573,-2.358318806,-1.046934843
5.81,-0.827227294,-1.733125687,-1.271651506
5.82,-0.882928371,-1.088665009,-1.09699142
5.83,-1.202017069,-0.563699722,-0.837015986
5.84,-1.738086343,-0.065568924,-0.466788769
5.85,-1.790491581,0.221262932,-0.485244215
5.86,-1.481856108,0.366046906,-0.802130699
5.87,-1.133411407,0.488657951,-0.917798519
5.88,-0.847662747,0.622989655,-0.997900724
5.89,-0.467265695,0.819606781,-0.996801376
5.9,-0.185392097,0.999880791,-0.533431828
