Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
3.19,-0.158945084,0.032344818,0.081170619
3.2,-0.291444302,0.022542953,0.076494396
3.21,-0.075196803,0.063217163,0.10896039
3.22,-0.02705723,0.039279938,0.132803738
3.23,0.041069031,0.020319939,0.151095092
3.24,0.042238891,0.020576477,0.153601527
3.25,0.005315661,-0.017477989,0.268057853
3.26,0.09224236,-0.091499329,0.107121706
3.27,0.130080521,-0.096158981,0.044659495
3.28,-0.005138576,-0.086526871,0.120530427
3.29,-0.080086768,-0.060213089,0.161513031
3.3,-0.047421694,-0.055497169,0.156598866
3.31,-0.063074529,0.035398483,0.099124491
3.32,-0.064490497,0.0353508,0.099633038
3.33,-0.063447237,0.068729401,0.206790328
3.34,-0.064255118,0.068664551,0.206675172
3.35,-0.100301802,0.044783592,0.044831872
3.36,-0.186227441,0.013749123,0.0362432
3.37,-0.090209782,-0.036381722,0.020904839
3.38,-0.080610096,-0.033929825,0.021804988
3.39,-0.044954479,-0.000408173,0.151332557
3.4,0.009766281,0.016226768,0.229162872
3.41,-0.036135972,-0.003037453,0.218488634
3.42,-0.036170423,-0.003125191,0.217387974
3.43,0.004520237,-0.060628891,0.166499198
3.44,0.033018112,-0.012767792,0.140083253
3.45,-0.01270318,0.008713722,0.204168081
3.46,0.047231197,-0.027243614,0.136451483
3.47,0.011136711,-0.024850845,0.052667081
3.48,-0.161392272,-0.024785995,-0.061154544
3.49,-0.153474927,0.05201149,-0.052478254
3.5,-0.162402034,0.068909645,0.035068274
3.51,-0.040177345,0.066602707,0.182124376
3.52,0.080676138,0.037847519,0.355305374
3.53,0.023840249,-0.055670738,0.620804429
3.54,-0.034563899,-0.132526398,0.424560547
3.55,-0.03507632,-0.132677078,0.423084617
3.56,-0.008914113,-0.101577759,0.159441412
3.57,-0.121640563,0.058899879,-0.107699692
3.58,-0.055736184,0.06838131,0.401871651
3.59,-0.139516711,0.068016052,0.713026881
3.6,-0.133712471,0.067584038,0.562728405
3.61,-0.172385633,0.062531471,0.075681269
3.62,-0.307773709,0.064990044,-0.046386421
3.63,-0.254669488,0.022061348,-0.010761619
3.64,-0.223222792,-0.001714706,0.099283814
3.65,-0.164988697,0.003274918,0.237945437
3.66,-0.053808153,-0.027638435,0.40523833
3.67,-0.050385177,-0.027460098,0.40466845
3.68,-0.03767693,-0.075191498,0.202818155
3.69,-0.110841274,-0.089262009,0.184479952
3.7,-0.085711896,-0.050639153,0.269118309
3.71,-0.044422567,-0.086307526,0.228941739
3.72,-0.04675889,-0.078879356,0.069547653
3.73,-0.140336096,-0.064231873,0.08793956
3.74,-0.138420105,-0.064048767,0.088724017
3.75,-0.089961469,-0.052019119,0.074559987
3.76,-0.197008133,-0.023171425,0.128000379
3.77,-0.179110825,-0.080506325,0.171764255
3.78,-0.180471182,-0.063652039,0.176787734
3.79,-0.198253632,-0.04441452,0.109635294
3.8,-0.197015643,-0.044350624,0.10934186
3.81,-0.217541099,0.022768974,0.131046951
3.82,-0.216343045,0.022783279,0.130102933
3.83,-0.193390489,0.034780502,0.160133719
3.84,-0.146522224,0.037190437,0.250218332
3.85,-0.144398034,0.037272453,0.24924922
3.86,-0.14127934,0.013465881,0.291316778
3.87,-0.087512374,-0.003038406,0.154989243
3.88,-0.034259439,0.021203041,0.101109862
3.89,-0.012874961,0.004714012,0.181387007
3.9,-0.011299908,0.004912376,0.182345033
3.91,0.020519614,-0.006936073,0.087602198
3.92,-0.079486847,0.009958267,-0.162520647
3.93,-0.072318316,0.067430496,-0.162507772
3.94,-0.092018485,0.067230225,0.146852374
3.95,0.035565257,-0.029005051,0.683497965
3.96,0.034521401,-0.02929306,0.680773497
3.97,-0.033123672,-0.209046364,0.185659051
3.98,-0.033174455,-0.209176064,0.184189558
3.99,-0.040492177,-0.192380905,-0.200671375
4,-0.094171762,-0.055901527,-0.374548614
4.01,0.073378086,0.070652962,0.540360749
4.02,-0.08776474,0.096431732,0.693953931
