Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
1.78,-0.061382614,0.016523361,0.361157954
1.79,0.022580966,-0.028991699,0.049068198
1.8,0.022835813,-0.029070854,0.054327443
1.81,-0.075667307,-0.151277542,-0.099335834
1.82,-0.076352373,-0.151317596,-0.095055535
1.83,0.041525088,0.013916969,0.494145036
1.84,0.154527873,0.004402161,0.564629734
1.85,0.042723954,0.004479408,0.431479514
1.86,-0.088601321,-0.033806801,0.211232856
1.87,-0.153700918,-0.081715584,0.048415378
1.88,-0.141646817,-0.122489929,-0.174166843
1.89,-0.151392847,-0.160867691,-0.208166957
1.9,-0.144535601,-0.117846489,-0.105892867
1.91,-0.011291206,-0.070005417,0.150913417
1.92,-0.103459358,-0.019758224,0.303730667
1.93,-0.160689309,0.018505096,0.248486966
1.94,-0.159618467,0.018427849,0.255018264
1.95,-0.089572206,0.008769989,0.097341537
1.96,-0.086682841,-0.04395771,-0.125330925
1.97,-0.157941476,0.013443947,-0.118781209
1.98,-0.15723449,0.018193245,0.063467458
1.99,-0.140359998,0.018173218,0.184345484
2,-0.192923874,0.01813221,0.218538791
2.01,-0.265987873,-0.005820274,0.099375889
2.02,-0.089978591,-0.115999222,0.033006269
2.03,-0.090373144,-0.115999222,0.034907721
2.04,-0.005207136,-0.144727707,0.152841374
2.05,0.046517938,-0.197396278,0.21058175
2.06,-0.087478459,-0.151898384,0.266553462
2.07,-0.086424261,-0.106424332,0.255549759
2.08,-0.070944525,-0.07052803,0.158130199
2.09,-0.069378875,-0.070556641,0.159323931
2.1,-0.014989257,-0.092137337,0.289818615
2.11,0.048751548,-0.08019352,0.312264919
2.12,-0.038871005,-0.087395668,0.156268135
2.13,-0.161474466,-0.106590271,0.054636288
2.14,-0.159231067,-0.106630325,0.058801591
2.15,-0.317665935,0.015441895,-0.438920111
2.16,-0.453955293,0.017796516,-0.338294983
2.17,-0.319669604,-0.030125618,-0.069613121
2.18,-0.093917474,-0.032535553,0.176459998
2.19,-0.01232063,0.017782211,0.798597574
2.2,0.028906442,-0.0181036,0.885056257
2.21,-0.050055817,0.017813683,0.491299719
2.22,-0.047889292,0.017800331,0.491942108
2.23,-0.043237299,-0.001399994,0.022653148
2.24,-0.065643921,-0.128321648,-0.08516477
2.25,0.060040623,-0.032533646,0.201434434
2.26,-0.008687742,-0.008583069,0.546791554
2.27,-0.172059864,-0.006167412,0.456404299
2.28,-0.170556188,-0.006175995,0.452695787
2.29,-0.204061493,0.046488762,0.050562896
2.3,-0.327561975,0.041661263,0.145611867
2.31,-0.12389826,0.02723217,0.280399263
2.32,0.028477103,0.010429382,0.267980784
2.33,0.053015411,-0.03989315,0.400633216
2.34,0.173691779,-0.087818146,0.358932763
2.35,-0.043449048,-0.126169205,0.056762997
2.36,-0.148966789,-0.140569687,-0.118883796
2.37,-0.098949328,-0.123865128,-0.231199965
2.38,-0.095850483,-0.123882294,-0.224694535
2.39,-0.088289842,0.017365456,0.28648141
2.4,-0.045994636,0.01494503,0.243662775
2.41,-0.209139168,0.01734066,0.154213622
2.42,-0.205659807,0.017324448,0.159293115
2.43,-0.137458444,-0.092827797,0.056503981
2.44,-0.120307833,-0.126356125,0.113253452
2.45,-0.01279087,-0.119177818,0.003334915
2.46,-0.011722658,-0.059324265,0.089224488
2.47,-0.031749621,0.012499809,0.162289575
2.48,-0.046813555,0.012486458,0.232404813
2.49,-0.073678479,0.014883041,0.180289283
2.5,-0.028683588,-0.037805557,0.109450042
2.51,-0.017488822,-0.042593956,0.101043597
2.52,-0.016374432,-0.042589188,0.102566719
2.53,-0.020009425,0.017268181,0.482769847
2.54,-0.028236572,0.017268181,0.4627406
2.55,-0.027097046,0.017274857,0.465468705
2.56,0.00256101,-0.052143097,0.269493103
2.57,-0.10913989,-0.186190605,-0.279710829
2.58,-0.107843414,-0.186160088,-0.27370587
2.59,-0.14554362,-0.087963104,-0.2281584
2.6,0.004045404,-0.097519875,0.022885855
2.61,0.036549717,-0.05919838,0.551322222
2.62,-0.003575593,-0.056821823,0.898988187
2.63,-0.00634272,-0.056833267,0.893474698
2.64,-0.017708749,-0.004179001,0.395178974
2.65,-0.183596134,-0.061657906,-0.110493854
2.66,-0.183992147,-0.061642647,-0.109494321
2.67,-0.143042147,-0.052044868,-0.370308876
2.68,0.056222312,0.02937603,0.639378905
2.69,0.132749826,0.003052711,0.772689462
2.7,0.051683351,0.017414093,0.371492147
2.71,-0.075962201,0.017426491,0.054141268
2.72,-0.223379284,0.017432213,-0.007649053
2.73,-0.197046056,0.017426491,0.146824092
2.74,-0.03905227,0.017410278,0.268108517
2.75,0.017157987,0.003074646,0.317246348
2.76,-0.017756827,0.010271072,0.324318916
2.77,0.021931991,-0.068705559,0.080598339
2.78,-0.01526925,-0.130946159,-0.010092139
2.79,-0.016166784,-0.130900383,-0.003673796
2.8,-0.035629895,-0.121282578,0.124278128
2.81,-0.036120307,-0.063778877,0.068127923
2.82,-0.036862072,-0.063729286,0.074542031
2.83,-0.145651013,0.020120621,0.025806863
2.84,-0.07001096,0.091997147,0.158123851
2.85,-0.071308598,0.092045784,0.16247648
2.86,-0.041664209,0.072952271,0.138813287
2.87,-0.043114115,0.073013306,0.144095317
2.88,-0.165886432,0.017989159,0.138219416
2.89,-0.056831159,-0.166334152,-0.000853181
2.9,-0.082599372,-0.11839962,-0.007788979
2.91,-0.211018026,-0.032191277,0.234914094
2.92,-0.211903587,-0.032179832,0.234848037
2.93,-0.100816436,-0.032154083,0.32442537
2.94,0.036433846,-0.151823998,0.016618758
2.95,0.095311634,-0.213988304,-0.09277875
2.96,0.094787024,-0.213926315,-0.088015184
2.97,-0.053796541,-0.058246613,-0.050759234
2.98,0.000615939,-0.031864166,0.081596702
2.99,0.099241592,-0.000696182,0.127030417
3,-0.04945676,0.078390121,-0.041872457
3.01,-0.205725551,0.126365662,0.121406443
3.02,-0.170176461,0.07374382,0.142643362
3.03,-0.00684227,0.013982773,0.293040037
3.04,-0.010550179,0.014065742,0.296436131
3.05,-0.048889406,-0.210926056,0.306646109
3.06,-0.112131253,-0.191697121,0.107365355
3.07,-0.000632599,-0.174888611,0.105374038
3.08,-0.075587526,-0.131731033,-0.117031291
3.09,-0.07485716,-0.131671906,-0.112722054
3.1,-0.078257471,0.172477722,-0.054688826
3.11,-0.136872828,0.194037437,0.655343533
3.12,-0.137026846,0.193973541,0.652289987
3.13,-0.056027159,0.031104088,0.56238091
3.14,-0.07312873,0.016721725,0.110598192
3.15,-0.196816489,-0.002388,-0.166893125
3.16,-0.268900245,0.01920414,0.008311391
3.17,-0.136662245,0.00967598,0.178038061
3.18,-0.059619118,-0.050142288,0.248649925
3.19,-0.056609701,-0.050107956,0.253117859
3.2,0.085171491,-0.05480957,0.040914997
3.21,-0.04797449,-0.021185875,0.067418247
3.22,-0.010514088,-0.080926895,0.152122483
3.23,0.036024809,-0.140659332,0.101519689
3.24,-0.016746916,-0.162088394,0.031336725
3.25,-0.086559147,-0.12847805,0.081915036
3.26,-0.085134663,-0.128426552,0.084840283
3.27,-0.042200211,-0.046976089,0.118156493
3.28,-0.042798761,-0.04691124,0.12046653
3.29,-0.138404921,-0.044480324,0.095970884
3.3,-0.162285119,0.013063431,0.130467117
3.31,-0.188248053,-0.073041916,0.023901165
3.32,-0.18800956,-0.07293129,0.028440997
3.33,-0.19284752,-0.03692627,-0.041910231
3.34,-0.172274604,0.00861454,0.124989122
3.35,-0.272998691,0.030164719,0.160982892
3.36,-0.272822171,0.030139923,0.160105661
3.37,-0.098197639,0.020552635,0.135166004
3.38,-0.038100231,-0.008163452,0.193538427
3.39,-0.032829158,-0.00098896,0.239250302
3.4,-0.031706296,-0.000981331,0.239533499
3.41,-0.055412676,0.020554543,0.199636877
3.42,-0.167837277,0.020586014,0.232714176
3.43,-0.093385994,-0.015286446,0.177626625
3.44,-0.091178551,-0.015203476,0.181356028
3.45,-0.146419674,0.071166039,-0.180428386
3.46,-0.150340796,0.126392365,-0.219278574
3.47,0.251368761,-0.03868866,0.439735085
3.48,0.245706201,-0.038682938,0.439041108
3.49,0.294975758,-0.201503754,0.724013805
3.5,0.140462726,-0.120073319,0.543884993
3.51,-0.092345402,0.021235466,0.179381162
3.52,-0.092646137,0.021319389,0.18225655
3.53,-0.086167954,-0.095851898,-0.327370912
3.54,-0.07109496,-0.014318466,-0.031416982
3.55,-0.073952101,-0.014268875,-0.031149119
3.56,-0.242411971,6.48499E-05,0.371737957
3.57,-0.123534031,-0.040680885,0.350063741
3.58,-0.029363677,-0.047834396,0.260762006
3.59,-0.054172613,-0.064549446,0.227336854
3.6,-0.065177694,-0.0860672,0.22818923
3.61,-0.068285093,-0.105168343,0.176819682
3.62,-0.0520337,-0.150600433,0.221296847
3.63,0.01663629,-0.073966026,0.231456727
3.64,0.014915749,-0.073935509,0.231964231
3.65,-0.06069617,-0.006817818,0.198197335
3.66,-0.064005807,-0.023451805,0.154033482
3.67,-0.074643224,-0.104740143,0.110050693
3.68,-0.075878024,-0.104632378,0.113078967
3.69,-0.079873897,-0.056656837,0.10785839
3.7,-0.080347866,-0.037455559,0.074775323
3.71,-0.002799794,0.017674446,0.182685599
3.72,-0.08704035,-0.025416374,0.25380981
3.73,-0.142249465,0.022464752,0.245301992
3.74,-0.122719355,-0.078121185,0.224713966
3.75,-0.137035534,-0.087675095,0.077740371
3.76,-0.241783828,-0.051762581,0.017328799
3.77,-0.147376522,0.015275955,-0.048145026
3.78,-0.14922975,0.01526165,-0.049308509
3.79,-0.010468125,0.022415161,0.252271533
3.8,0.220943943,0.022371292,0.277868778
3.81,0.246211082,0.012777328,0.313772023
3.82,0.243741483,0.01275444,0.3112441
3.83,-0.111414626,0.022276878,0.22785008
3.84,-0.11166656,0.022224426,0.22567901
3.85,-0.095425971,-0.032876968,0.015835583
3.86,-0.067380317,-0.078369141,-0.113960445
3.87,-0.114034459,0.01978302,0.024351329
3.88,-0.114954487,0.153852463,0.221713185
3.89,-0.127717301,0.098737717,0.514576435
3.9,0.112413719,-0.018600464,0.603515923
3.91,0.374552429,-0.138339996,0.68171835
3.92,0.103010222,-0.219777107,0.236190841
3.93,-0.131206319,-0.116853714,-0.026947409
3.94,-0.14315781,0.005237579,0.101428941
3.95,-0.011207327,-0.047476768,0.121353447
3.96,-0.107815355,-0.078630447,-0.157862842
3.97,-0.118027531,-0.025957108,-0.00491187
3.98,-0.022452295,0.014663696,0.296679944
3.99,-0.014277384,0.021709442,0.762276769
4,-0.078139395,0.052654266,0.765818
4.01,-0.009116858,0.097949028,0.379378736
4.02,-0.092591695,0.073912621,0.145351157
4.03,-0.147978008,0.025968552,0.159561262
4.04,-0.144477233,0.018748283,0.148968399
4.05,-0.143264636,0.0187397,0.150069058
4.06,-0.092560507,-0.050637245,0.37523821
4.07,-0.109960839,-0.021921158,0.268610537
4.08,-0.107587978,-0.021891594,0.271870285
4.09,-0.135754988,-0.029010773,0.064414755
4.1,-0.133369848,-0.040904999,-0.148372769
4.11,-0.148056179,0.021422386,-0.119475186
4.12,-0.148492888,0.11726284,0.152629852
4.13,-0.043898031,0.122067452,0.389601588
4.14,-0.011886328,0.09338665,0.365595341
4.15,-0.12521781,0.06952858,0.219352141
4.16,-0.121975482,0.021755219,0.159296751
4.17,-0.118534401,-0.00684166,0.075520158
4.18,-0.11527276,0.019617081,0.017514467
4.19,-0.112059638,-0.02576828,0.210177124
4.2,-0.080241486,-0.047254562,0.216312349
4.21,0.018466428,-0.008918762,0.159271702
4.22,-0.014652789,-0.032808304,0.231988937
4.23,-0.111827657,0.015135765,0.352819026
4.24,-0.054965526,-0.051866531,0.358636141
4.25,-0.015499845,-0.075734138,0.242702633
4.26,-0.01247026,-0.075611115,0.248279542
4.27,-0.068966426,-0.020400047,-0.145067692
4.28,-0.086680144,-0.01301384,-0.278559119
4.29,-0.130791381,-0.000818253,-0.090669572
4.3,-0.242100716,-0.07007122,-0.02160731
4.31,-0.238605559,-0.069900513,-0.014900506
4.32,-0.067545369,0.023727417,-0.358635396
4.33,-0.065657377,-0.09815979,-0.062192827
4.34,0.129039645,-0.08131218,0.323725641
4.35,0.266419113,-0.253707886,0.775361657
4.36,0.096347928,-0.359167099,0.431804061
4.37,-0.027007759,-0.332889557,0.293312192
4.38,-0.105686531,-0.177301407,0.119761944
4.39,-0.180730373,-0.167711258,-0.319910467
4.4,-0.180019885,-0.16757679,-0.316025436
4.41,-0.164298371,-0.145897865,-0.791103602
4.42,-0.068743289,0.16299057,0.262180001
4.43,-0.048624769,0.284947395,0.646814585
4.44,-0.041941054,0.282522202,0.654371321
4.45,-0.054501034,0.246730804,0.240776181
4.46,-0.127251729,0.098564148,-0.102806747
4.47,-0.105217591,0.007974625,-0.278025687
4.48,-0.247962296,-0.125678062,-0.258526236
4.49,-0.157457858,-0.209080696,-0.125258058
4.5,-0.063020304,-0.215970039,-0.006573081
4.51,-0.059891935,-0.215662003,0.001588136
4.52,-0.09703692,-0.179455757,0.17463623
4.53,-0.129601151,-0.243787766,0.034124881
4.54,-0.227193058,-0.264987946,-0.201173663
4.55,-0.319709748,-0.269369125,-0.557990968
4.56,-0.311986297,-0.13013649,-0.86277467
4.57,-0.363809943,0.018699646,-0.810847879
4.58,-0.363847792,0.083752632,-0.655405402
4.59,-0.348755449,0.163187981,-0.293876946
4.6,-0.269102693,0.115653038,-0.027016371
4.61,-0.264606565,0.116019249,-0.019398034
4.62,-0.155414373,0.020568848,-0.01033175
4.63,-0.106457807,-0.024601936,-0.178222239
4.64,-0.131962836,-0.014702797,-0.336866856
4.65,-0.291483522,0.021538734,-0.287295878
4.66,-0.294782221,-0.006920815,-0.348789215
4.67,-0.20288156,0.024500847,-0.369530439
4.68,-0.175824776,0.031985283,-0.232080936
4.69,-0.284623802,0.032290459,-0.216781616
4.7,-0.324673146,0.054205894,-0.319895148
4.71,-0.552231133,0.061891556,-0.387351692
4.72,-0.52776438,0.050539017,-0.536861241
4.73,-0.555766523,0.003419876,-0.554574072
4.74,-0.489328951,-0.201564789,-0.687924683
4.75,-0.515883744,-0.200493813,-0.716424286
4.76,-0.399835497,-0.129885674,-0.198228478
4.77,-0.290300399,-0.188837051,0.15991056
4.78,-0.28681767,-0.245661736,0.243115008
4.79,-0.248238564,-0.31452179,0.322558224
4.8,-0.313648164,-0.440994263,0.067183614
4.81,-0.445511162,-0.519573212,-0.051611125
4.82,-0.361994475,-0.624491692,-0.412795007
4.83,-0.383738786,-0.815451622,-0.518090725
4.84,-0.281716675,-0.865175247,-0.166693389
4.85,-0.010215692,-0.891288757,0.170776427
4.86,0.079569876,-0.824419022,0.601634026
4.87,0.042031072,-0.774670601,0.496184409
4.88,-0.144185394,-0.739295006,0.119990051
4.89,-0.352938563,-0.658355713,-0.233677805
4.9,-0.497796625,-0.57977581,-0.532302141
4.91,-0.506898582,-0.367041588,-0.502232671
4.92,-0.42844677,-0.254863739,-0.105810702
4.93,-0.244408339,-0.197809219,0.033313453
4.94,-0.237824202,-0.140668869,-0.305110812
4.95,-0.194483966,-0.200581551,-0.634879708
4.96,-0.18722713,-0.2003479,-0.632837057
4.97,-0.286140859,-0.424969673,-1.001574874
4.98,-0.276461482,-0.424402237,-0.995064199
4.99,0.239991754,-0.964887619,-0.927602768
5,0.204674646,-0.942703247,-0.626874328
5.01,0.385863513,-0.786675453,-0.523285985
5.02,0.894852758,-0.633303642,-0.590032756
5.03,1.372876048,-0.453818321,-0.348905683
5.04,1.704349399,-0.370606422,0.042550206
5.05,1.424987793,-0.288040161,0.626729369
5.06,1.402270555,-0.290959358,0.584822476
5.07,2.372679949,-0.550126076,-0.036218762
5.08,1.466798067,-0.246322632,-0.329667032
5.09,0.522568524,0.110488892,-0.877956271
5.1,-0.013550751,0.537114143,-1.717041492
5.11,-0.533492029,0.842097282,-2.392555475
5.12,-0.902973771,1.140259743,-2.224366665
5.13,-0.91458106,1.19685173,-1.718827248
5.14,-0.936154246,1.196260452,-1.751495957
5.15,-0.810088158,0.934851646,-0.847837031
5.16,-0.797935307,0.481975555,-0.358515024
5.17,-0.554150224,-0.205548286,-0.083382651
5.18,-0.185023174,-0.986427307,-0.265854508
5.19,0.093200639,-1.501507759,-0.389300346
5.2,0.368717134,-1.870509624,-0.522828937
5.21,0.437090397,-2.141283035,-0.387217283
5.22,0.430819035,-2.141462326,-0.42329368
5.23,0.513009071,-2.170249939,0.076561116
5.24,0.254792333,-2.007286549,-0.118845508
5.25,0.248157114,-2.006883144,-0.167821348
5.26,0.303977132,-1.694921494,-0.442553431
5.27,0.41724959,-1.408961296,-0.752856851
5.28,0.282647401,-0.727602959,-0.260617912
5.29,0.269144356,-0.725884438,-0.312407076
5.3,0.331233949,-0.357857704,-0.358542651
5.31,0.059587479,-0.0044384,-0.996936679
5.32,0.050609082,0.018211365,-1.391801357
5.33,-0.021574259,0.028474808,-1.605030537
5.34,-0.101156548,0.114816666,-1.270078778
5.35,0.031640083,0.322906494,-0.682777524
5.36,0.105132192,0.43007946,-0.440991461
5.37,0.536333084,0.695098877,-0.214342207
5.38,0.755713105,1.039112091,-0.387720913
5.39,0.702735305,1.330422401,-0.560159743
5.4,0.792374373,1.549918175,-0.877194703
5.41,0.804827333,1.549294472,-0.868958235
5.42,0.702462673,1.991887093,-1.225085855
5.43,0.350842923,3.205618858,-1.602319598
5.44,0.364839017,3.205547333,-1.609442234
5.45,0.122645557,3.919024467,-1.862796307
5.46,-0.824878216,4.962874413,-1.734064341
5.47,-1.12828362,5.092014313,-1.309729338
5.48,-0.771597743,5.254498482,-0.535495937
5.49,-0.350562841,5.174977303,0.279085875
5.5,0.065514676,4.932534218,0.887574554
5.51,0.43405062,4.493736267,1.493081093
5.52,0.700215519,4.026333809,1.918231845
5.53,0.579190791,3.693112373,2.294294119
5.54,1.190679908,3.427167892,3.127369642
5.55,1.401023746,2.814225197,4.041065693
5.56,1.413291931,2.814374924,4.043479919
5.57,0.985861003,1.430811882,5.055214882
5.58,-0.066833287,0.74423027,4.880782127
5.59,-1.049471617,0.088831902,4.39456749
5.6,-1.544789791,-0.331834793,3.412730932
5.61,-1.858168483,-0.800430298,2.442699432
5.62,-1.787404776,-0.818900108,1.880945325
5.63,-1.799261808,-0.7104702,1.444900393
5.64,-1.426334023,-0.132793427,1.236257911
5.65,-1.424793243,-0.132153511,1.22206974
5.66,-0.646261096,0.536563873,1.21146059
5.67,-0.481213689,0.73853302,1.094931722
5.68,-0.269602329,0.775494576,1.171484232
5.69,-0.274500907,0.776679039,1.146556973
5.7,-0.255058825,0.450042725,1.008103132
5.71,-1.037256479,-0.443834305,1.477656245
5.72,-0.696121097,-1.234607697,1.678098679
5.73,-0.343300611,-2.21228075,1.549218893
5.74,-0.571624875,-3.216733456,1.067081809
5.75,-0.67241621,-4.169020653,0.232577562
5.76,-0.512225568,-4.846889496,-0.642499328
5.77,-0.522951126,-5.534973145,-1.220556498
5.78,-0.525146008,-5.536304474,-1.200284719
5.79,-0.404703319,-6.299189568,-1.12880826
5.8,-0.091556221,-6.449179649,-0.888085127
5.81,0.201000854,-6.316615105,-0.570842385
5.82,0.186135009,-6.317961693,-0.548282921
5.83,0.630115151,-5.691948891,0.027368546
5.84,0.614089906,-5.693213463,0.051365346
5.85,0.531498909,-5.208509922,-0.182344317
