Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
0,0.042213678,0.219851494,0.061837673
0.01,0.089282572,0.236573219,0.38454774
0.02,-0.059379399,0.112195015,0.727983654
0.03,-0.086832464,0.009423256,0.405821681
0.04,-0.198675513,-0.095709801,0.065937355
0.05,-0.193939209,-0.315709114,-0.229661137
0.06,-0.145754933,-0.360935211,-0.412243038
0.07,-0.139344156,-0.360692024,-0.402148217
0.08,-0.054140449,-0.279058456,-0.295117497
0.09,-0.025569141,-0.173523903,-0.174246788
0.1,-0.021563411,-0.173347473,-0.167773202
0.11,-0.099053025,-0.120474815,0.039735802
0.12,-0.245327234,0.116791725,0.116245411
0.13,-0.217258036,0.088258743,-0.062845021
0.14,-0.165289938,0.107613564,0.101382986
0.15,-0.161340058,0.107802391,0.106581286
0.16,-0.247842133,-0.004496574,0.116541535
0.17,-0.25250864,-0.152665138,-0.090786412
0.18,-0.190139592,-0.231411934,-0.242119119
0.19,-0.26229471,-0.212003708,-0.411886007
0.2,-0.257569134,-0.211745262,-0.408304185
0.21,-0.210079789,-0.13245678,0.171537891
0.22,-0.2074278,-0.132287026,0.168656051
0.23,0.085169077,-0.055635452,0.582982361
0.24,0.084690034,-0.055642128,0.578950584
0.25,0.104371518,0.009030342,0.295722276
0.26,0.104427308,0.009017944,0.298718095
0.27,0.008485377,-0.017343521,-0.423247576
0.28,-0.091921031,-0.012556076,-0.512219846
0.29,-0.221165419,-0.010167122,-0.301779807
0.3,-0.207074463,0.035302162,-0.083539292
0.31,-0.018491447,0.12624836,0.164383054
0.32,-0.017158329,0.051962852,0.297828227
0.33,-0.149991512,0.03513813,0.462745458
0.34,-0.150683284,0.035105705,0.460855722
0.35,-0.038702965,0.003953934,0.770261645
0.36,0.029385924,-0.127677918,0.584419131
0.37,0.041582584,-0.165821075,0.302564412
0.38,-0.083342433,-0.084150314,-0.311827302
0.39,-0.098831713,-0.098303795,-0.437649101
0.4,-0.082342744,-0.05268383,-0.162502423
0.41,-0.082024217,-0.052667618,-0.162845984
0.42,0.07220459,0.035845757,0.198673457
0.43,-0.079194963,0.040613174,0.487698883
0.44,-0.072346509,0.038204193,0.523385465
0.45,-0.129344165,0.035843849,0.44455266
0.46,0.066833556,-0.064692497,0.316494703
0.47,0.08346808,-0.112579346,0.208586425
0.48,0.197688937,-0.158114433,0.173568457
0.49,0.136534751,-0.115102768,0.038062677
0.5,0.135262191,-0.115164757,0.037402898
0.51,-0.028335512,-0.120009422,-0.091973424
0.52,-0.196852982,-0.009918213,0.064849712
0.53,-0.147868872,0.054649353,0.197079957
0.54,-0.165696144,0.126418114,0.148127571
0.55,-0.275767028,0.107273102,0.101311609
0.56,-0.333912134,0.057068825,-0.025388781
0.57,-0.295755208,0.035660744,-0.089038104
0.58,-0.293497741,0.03578186,-0.085669793
0.59,-0.174374163,-0.014392853,0.054932129
0.6,-0.172675252,-0.014291763,0.054373618
0.61,-0.068567872,-0.059699059,0.184895396
0.62,0.011307418,-0.054859161,0.241554424
0.63,-0.08527112,-0.095461845,0.209818885
0.64,-0.038076043,-0.10731411,0.318255723
0.65,-0.037142277,-0.107248306,0.316467255
0.66,0.023394644,-0.092834473,0.247779191
0.67,0.006512642,-0.083268166,0.081825465
0.68,0.026989341,-0.11925602,-0.046915039
0.69,0.087299883,-0.143303871,-0.090747245
0.7,0.032022953,-0.126731873,-0.058510058
0.71,0.029578209,-0.126877785,-0.058874071
0.72,0.018087387,-0.088681221,0.112406045
0.73,-0.118513405,0.035822868,0.463189542
0.74,-0.117385864,0.03589344,0.462398708
0.75,-0.240625024,0.035987854,0.521086812
0.76,-0.284863532,0.007190704,0.434369862
0.77,-0.031423092,-0.00014019,0.571157396
0.78,0.026006222,0.018881798,0.368848294
0.79,0.02454406,0.018799782,0.368058622
0.8,0.047454238,-0.053110123,-0.2063393
0.81,0.045861423,-0.053218842,-0.20112142
0.82,0.064656794,-0.106077194,0.365942508
0.83,0.061248124,-0.106241226,0.359374523
0.84,-0.186185956,-0.099189758,0.739132345
0.85,-0.18749851,-0.099197388,0.728947163
0.86,-0.34702003,0.011050224,0.195092976
0.87,-0.19253993,-0.063077927,-0.080516867
0.88,0.095138401,-0.046327591,-0.227979839
0.89,0.186886638,-0.02732563,-0.084648997
0.9,0.18465665,-0.027496338,-0.078830674
0.91,0.220501006,-0.11625576,0.358224183
0.92,0.21811676,-0.116413117,0.359896779
0.93,0.144294143,-0.061468124,0.275177956
0.94,-0.068782508,0.026984215,0.309382558
0.95,-0.156781137,0.03403759,0.271434069
0.96,-0.337751687,0.041144371,0.117071703
0.97,-0.337489784,0.041133881,0.121114701
0.98,-0.303254783,-0.057027817,-0.19278118
0.99,-0.123889625,-0.088206291,-0.229675382
1,-0.124852657,-0.088284492,-0.221337184
1.01,0.05855751,-0.136248589,0.005603446
1.02,0.057045102,-0.136357307,0.010616599
1.03,0.105907649,-0.12208271,0.030691491
1.04,0.095422834,-0.052688599,0.148412228
1.05,-0.039121509,0.033480644,0.435701311
1.06,-0.040436447,0.033412933,0.433146387
1.07,0.169991523,0.006912231,0.367693901
1.08,0.114459485,-0.141698837,0.289098114
1.09,0.111991614,-0.141825676,0.28941828
1.1,0.023059845,-0.103686333,0.254040301
1.11,0.215362132,-0.115872383,-0.07021255
1.12,0.139705837,-0.025117874,-0.002844648
1.13,0.136584222,-0.025280952,-0.004499283
1.14,-0.200079918,0.182941437,0.050542515
1.15,-0.228541791,0.194930077,0.029738065
1.16,-0.227780461,0.053708076,0.023401773
1.17,-0.182914376,-0.121096611,0.244374454
1.18,-0.185714483,-0.121259689,0.242478848
1.19,0.204460651,-0.286727905,0.250804395
1.2,0.199953407,-0.286943436,0.247365803
1.21,-0.044551313,-0.217658043,0.145709485
1.22,-0.044877768,-0.217658997,0.142490223
1.23,-0.005005419,-0.220087051,-0.326642454
1.24,-0.037797749,-0.177051544,-0.557726204
1.25,-0.207089484,0.031223297,-0.042462081
1.26,-0.29726696,0.031234741,0.569431901
1.27,-0.227123618,-0.021450996,0.164281845
1.28,-0.227432787,-0.021422386,0.159571186
1.29,-0.160176814,-0.069278717,0.05571378
1.3,-0.15894872,-0.069187164,0.052245378
1.31,-0.010961473,0.031509399,0.309490621
1.32,-0.010093749,0.031580925,0.307190359
1.33,0.169059485,0.024394035,0.356681317
1.34,-0.075613856,0.041099548,0.306354284
1.35,-0.06777817,0.033903122,0.307736307
1.36,-0.023831367,0.014773369,0.254706562
1.37,-0.023243606,0.014741898,0.259716362
1.38,-0.04415524,-0.02835083,0.204752386
1.39,-0.062380016,0.007591248,0.181497693
1.4,-0.118785858,0.031573296,0.054796003
1.41,-0.115456581,0.055548668,-0.103776678
1.42,-0.176649153,0.055614471,0.027207598
1.43,-0.254791915,0.03652668,0.568126261
1.44,-0.253195584,0.036642075,0.56348151
1.45,-0.025961697,-0.075731277,0.50274986
1.46,-0.02442646,-0.075648308,0.501743615
1.47,-0.050865531,-0.13778019,0.178208008
1.48,0.176330358,-0.147238731,-0.007616758
1.49,0.112452418,-0.173553467,-0.132301927
1.5,0.113403469,-0.173521996,-0.129569143
1.51,-0.054956317,-0.108774185,0.137286305
1.52,-0.096821964,-0.127846718,0.173101574
1.53,-0.095726252,-0.127765656,0.171634272
1.54,-0.125792444,-0.022366524,-0.007456161
1.55,-0.01760757,-0.039115906,0.09520153
1.56,-0.066958427,-0.067932129,0.168197483
1.57,-0.154038191,0.128333092,0.130226672
1.58,-0.154312074,0.128312111,0.130785182
1.59,-0.117591202,0.188066483,-0.102006525
1.6,0.037335873,0.128040314,-0.015186168
1.61,0.270315737,0.015304565,0.394518524
1.62,-0.261652529,-0.054144859,0.076460727
1.63,-0.330259383,-0.07561779,-0.070983388
1.64,-0.35345602,-0.173737526,-0.194614679
1.65,-0.353845298,-0.173747063,-0.19662264
1.66,0.267827123,0.005670547,0.063286774
1.67,0.343043238,0.036530495,0.879402697
1.68,0.240936935,0.03151989,1.053572774
1.69,0.235069513,0.031330109,1.043575406
1.7,0.122196496,0.031143188,0.490638107
1.71,-0.217561245,0.030966759,-0.112763546
1.72,-0.292468429,0.030857086,0.042156681
1.73,-0.273372382,0.030751228,0.168766007
1.74,-0.165803254,0.004323006,0.264741361
1.75,-0.084868908,-0.101147652,0.239483446
1.76,-0.032452285,-0.022259712,0.066618696
1.77,-0.034791827,-0.022395134,0.068031624
1.78,-0.100136936,0.030200958,0.14241688
1.79,-0.097832382,0.030168533,0.118516579
1.8,0.042602718,-0.03693676,-0.047295794
1.81,0.100440651,0.029979706,0.030624196
1.82,0.068970591,0.029852867,0.278738558
1.83,-0.153842419,0.039360046,0.62506032
1.84,-0.16680491,0.029784203,0.465002239
1.85,-0.176427305,-0.027668953,0.207739607
1.86,-0.178321213,-0.085112572,-0.061986789
1.87,-0.146099091,-0.130574226,-0.076710828
1.88,-0.109153867,-0.149710655,0.018510938
1.89,-0.105460733,-0.04190731,0.150824696
1.9,-0.101935446,-0.022687912,0.353887677
