Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
2.79,-0.030863136,-0.34414196,1.244624615
2.8,0.230085939,-0.412668228,1.256651163
2.81,-0.150893897,-0.045783043,0.361324906
2.82,-0.114328474,-0.033891678,-0.224116027
2.83,0.094360977,-0.121195793,-0.56463778
2.84,0.222953826,-0.249627113,-0.820713103
2.85,0.217306465,-0.250995636,-0.809271753
2.86,0.298754275,-0.328225136,-0.009366393
2.87,0.014808714,-0.232239723,0.516788006
2.88,0.013273299,-0.231535912,0.508654237
2.89,-0.487259805,0.11151886,0.806872129
2.9,-0.487952769,0.231621742,0.59165585
2.91,-0.481404811,0.231701851,0.594155014
2.92,-0.397071868,0.111537933,-0.342735708
2.93,-0.392377704,0.110548973,-0.32987839
2.94,-0.14493677,-0.098751068,-0.427800953
2.95,0.205843538,-0.245808601,-0.391270995
2.96,0.507904947,-0.409570694,-0.528261721
2.97,0.52001226,-0.230593681,0.361698866
2.98,-0.095042378,-0.079966545,0.694457829
2.99,-0.089138865,-0.080033302,0.698637307
3,-0.520503342,0.096533775,0.301973581
3.01,-0.513560832,0.095759392,0.31481117
3.02,-0.618277013,0.147302628,-0.267656863
3.03,-0.429084599,0.021536827,-1.185066223
3.04,-0.428764999,0.020465851,-1.172007322
3.05,0.106127322,-0.18392086,-1.085806966
3.06,0.103466868,-0.184293747,-1.08296299
3.07,0.132676661,0.023900986,-0.46274215
3.08,0.13454479,0.17288971,0.364437699
3.09,-0.222332567,0.341975212,1.456125617
3.1,-0.392237067,0.361188889,2.181963205
3.11,-0.390354186,0.36345005,2.15749836
3.12,-0.310432822,0.294457436,2.389342308
3.13,0.227991968,0.146798134,1.399159312
3.14,0.230041027,0.149623871,1.371388197
3.15,0.112915248,0.079926491,0.851122975
3.16,0.186056286,-0.156160355,0.282196403
3.17,0.26543498,-0.41914463,-0.328636825
3.18,-0.002759576,-0.459115028,-1.084996819
3.19,-0.539980054,-0.287910461,-1.233467817
3.2,-0.529997885,-0.288544655,-1.221091151
3.21,-0.650568843,-0.259832382,-0.558857441
3.22,-0.650546908,-0.259230614,-0.565125346
3.23,-0.290902138,-0.104922295,0.286551118
3.24,-0.059481323,0.010928154,0.35645467
3.25,0.011611342,0.095430374,0.244462729
3.26,0.175496042,0.177251816,-0.160214126
3.27,0.524531722,0.143885613,-0.059343994
3.28,0.519419253,0.144145012,-0.064495504
3.29,0.337394089,-0.005740166,0.89467597
3.3,0.045162916,-0.037952423,1.22665596
3.31,-0.378797799,-0.043344498,1.416490316
3.32,-0.700884759,0.07141304,1.443907857
3.33,-0.815497696,0.105104446,0.625323176
3.34,-0.804622531,0.106032372,0.622031212
3.35,-0.623500705,0.096029282,-0.22197628
3.36,0.177577913,-0.113636017,-1.021538258
3.37,0.525090039,-0.309393883,-0.682172418
3.38,0.520937026,-0.310749054,-0.671429157
3.39,0.232063651,-0.407148361,0.047193646
3.4,-0.020466685,-0.253785133,0.170068622
3.41,-0.256445706,-0.081075668,0.047926188
3.42,-0.494048178,0.079627991,0.043889999
3.43,-0.734309554,0.225991249,0.094734073
3.44,-0.743070126,0.262224197,0.180946827
3.45,-0.403768659,0.21944046,0.117897391
3.46,-0.102732599,0.085226059,-0.151677191
3.47,0.105978847,-0.068482399,-0.066791415
3.48,0.103233099,-0.06891346,-0.064271331
3.49,0.295000345,-0.296539307,0.309792638
3.5,0.293854207,-0.289341927,0.282702208
3.51,0.29619053,-0.289167404,0.282202601
3.52,-0.29534775,0.020008087,0.195474863
3.53,-0.288252533,0.020417213,0.195575595
3.54,-0.86335367,0.317722321,0.203860283
3.55,-0.374419868,0.229322434,-0.21004951
3.56,-0.372506023,0.228774071,-0.203576148
3.57,0.139207482,-0.004357338,-0.373819053
3.58,0.335162163,-0.098611832,-0.277259946
3.59,0.32886827,-0.099358559,-0.273519754
3.6,0.610261381,-0.229208946,0.238625526
3.61,0.171581656,-0.00447464,0.249880552
3.62,0.174275428,-0.004599571,0.252527177
3.63,-0.195684969,-0.105233192,0.187340021
3.64,-0.191280007,-0.105114937,0.188751936
3.65,-0.601059318,-0.281790733,0.869713843
3.66,-0.732080281,-0.120410919,0.50038147
3.67,-0.35036993,-0.086167336,-0.194225013
3.68,-0.351356328,-0.086519241,-0.1914168
3.69,-0.227953851,-0.058623314,-0.707159519
3.7,0.081748098,-0.102470398,-0.732096374
3.71,0.507019579,-0.107749939,-0.178832889
3.72,0.227593094,-0.023674965,0.382155597
3.73,-0.13727212,0.029971123,0.700945914
3.74,-0.403273046,0.093284607,0.722818673
3.75,-0.39918679,0.094129562,0.716981649
3.76,-0.678606868,0.233575821,0.190131784
3.77,-0.429147124,0.12834549,-0.176873624
3.78,-0.211439669,-0.001400948,-0.302777529
3.79,-0.033152819,-0.157821655,-0.147364914
3.8,0.206098676,-0.270985603,0.009344876
3.81,0.541379094,-0.309816361,-0.221773922
3.82,0.533631384,-0.310411453,-0.2203933
3.83,0.236925572,-0.138364792,0.180306077
3.84,-0.041019678,-0.023351669,0.583895981
3.85,-0.182661355,0.082335472,0.533820033
3.86,-0.179836929,0.082363129,0.535078466
3.87,-0.231591761,0.146930695,0.343819797
3.88,-0.800082147,0.211457253,0.148361743
3.89,-0.796004653,0.211345673,0.151830554
3.9,-0.480477452,0.081626892,0.033693373
3.91,-0.069487274,-0.096337318,-0.177053094
3.92,0.459723413,-0.319786072,-0.458085179
3.93,0.439356625,-0.23914814,-0.554433227
3.94,0.060708791,-0.083971977,-0.237612128
3.95,-0.179896414,0.035853386,0.133092821
3.96,-0.138827026,0.079442024,0.349804163
3.97,0.051733017,0.0513134,0.481043339
3.98,-0.219921053,0.015955925,0.682077944
3.99,-0.399264455,0.004580498,0.818788588
4,-0.171812832,-0.049939156,0.477073968
4.01,0.301979542,-0.131320953,-0.112256229
4.02,0.412402809,-0.215908051,-0.427791357
4.03,0.321994603,-0.109092712,-0.32513988
4.04,0.320489883,-0.109766007,-0.319074273
4.05,-0.287026227,0.042988777,-0.302993238
4.06,-0.187730491,-0.17287159,-0.014558554
4.07,-0.090744972,-0.223237991,0.360472083
4.08,-0.091541529,-0.223031998,0.357976794
4.09,-0.30016768,-0.000225067,0.499034822
4.1,-0.526263654,0.078595161,0.170402646
4.11,-0.361485064,0.018381119,-0.079557776
4.12,-0.360054195,0.017745018,-0.072209358
4.13,0.552335441,-0.385308266,0.098857284
4.14,0.543582857,-0.386029244,0.101181924
4.15,0.590479791,-0.383927345,0.247033775
4.16,-0.089001298,-0.144633293,0.029327631
4.17,-0.36959064,-0.051172256,-0.034907699
4.18,-0.564382136,0.035169601,-0.273647904
4.19,-0.263518095,-0.022223473,-0.578415752
4.2,-0.328340352,-0.003110886,-0.374526322
4.21,-0.400741696,-0.062788963,-0.135084271
4.22,-0.158481479,-0.146261215,0.116465747
4.23,-0.082048535,-0.1242733,0.525608301
4.24,-0.063505352,-0.173906326,0.819787324
4.25,0.074566424,-0.182810783,0.823157966
4.26,0.319846749,-0.197024345,0.24147749
4.27,0.31884712,-0.197291374,0.243593991
4.28,0.121196359,-0.051561356,-0.099738121
4.29,-0.211370766,0.077288628,0.034532309
4.3,-0.663196921,0.139184952,0.291787207
4.31,-0.652354658,0.139000893,0.300079346
4.32,-0.480698705,0.040504456,0.452769399
4.33,-0.472284079,0.001592636,0.376756072
4.34,-0.111892939,-0.126029015,-0.128703475
4.35,0.000943422,-0.168060303,-0.129094482
4.36,0.265731812,-0.329953194,-0.276699483
4.37,0.489735454,-0.250361443,-0.338856936
4.38,0.492856652,-0.252233505,-0.314636767
4.39,0.408086091,-0.217967987,-0.309119135
4.4,-0.393835485,0.087491035,1.142560124
4.41,-0.274817348,0.149001122,1.264089108
4.42,-0.26647079,0.147022247,1.297396421
4.43,-0.139565945,0.063055992,1.631919146
4.44,-0.124854565,-0.136170387,0.478158057
4.45,0.153773665,-0.438522339,0.240076602
4.46,0.331756592,-0.656973839,-0.464147955
4.47,0.332285225,-0.61420536,-1.316879272
4.48,0.205482334,-0.578174591,-1.506091118
4.49,-0.116134584,-0.751924515,-1.731374741
4.5,-0.109680116,-0.752737045,-1.693761826
4.51,-0.128114939,-0.717267036,-2.087890625
4.52,-0.922330439,-0.360443115,-1.355352998
4.53,-0.955685556,-0.216497421,-1.080891252
4.54,-0.580184698,-0.127678871,-0.706891179
4.55,-0.583916009,-0.127752304,-0.714170218
4.56,0.38844949,-0.360190392,-0.07215181
4.57,0.48375386,-0.410598755,0.336463392
4.58,0.325573355,-0.309861183,0.899482131
4.59,0.315856427,-0.309318543,0.866146445
4.6,0.008684158,-0.095462799,0.796029806
4.61,-0.151113212,-0.00847435,0.866348505
4.62,-0.153470457,-0.00770092,0.845327437
4.63,0.032056093,0.048013687,0.278722763
4.64,0.031640053,0.048547745,0.26677838
4.65,-0.785856009,0.013308525,0.379337221
4.66,-0.56461072,-0.204025269,0.103019238
4.67,-0.571202219,-0.203763008,0.089669108
4.68,0.583834052,-0.838165283,-0.550105572
4.69,0.700880647,-0.854721069,-0.613097847
4.7,0.691802144,-0.854085922,-0.634147406
4.71,0.029854238,-0.201497078,0.600873292
4.72,-0.266863644,0.083203316,1.104417324
4.73,-0.200903833,0.197978973,1.126204848
4.74,-0.567783594,0.226322174,0.97115624
4.75,-1.174242496,0.285579681,0.534560084
4.76,-1.253292084,0.150671959,0.028210521
4.77,-1.008623123,0.063285828,-0.263393074
4.78,-0.357400298,-0.038863182,-0.313641638
4.79,0.106799603,-0.181756973,-0.067553461
4.8,0.354449749,-0.070737839,0.279893339
4.81,0.343317092,-0.06962204,0.257953048
4.82,0.004437983,0.073079109,0.727490187
4.83,-0.530604184,0.483864784,0.715518355
4.84,-0.865866721,0.638343811,0.725125492
4.85,-0.821443558,0.531702995,0.225162149
4.86,-0.598741651,0.328726769,-0.39150241
4.87,-0.672620654,0.158949852,-0.692011416
4.88,-0.611131847,0.056344986,-0.063399076
4.89,-0.631894708,-0.00980854,0.26778841
4.9,-0.63817817,-0.008987427,0.255041301
4.91,-0.376749754,0.056209564,0.388890564
4.92,-0.371203423,-0.211518288,0.406817257
4.93,-0.145893991,-0.384647369,0.293367088
4.94,-0.143304825,-0.383197784,0.279953539
4.95,0.01197803,-0.508497238,0.160680175
4.96,0.008515716,-0.507189751,0.14580965
4.97,0.33240512,-0.392020226,-0.536826074
4.98,0.288713098,-0.274464607,-0.886934459
4.99,0.149287701,-0.032349586,-0.549852669
5,0.249355659,0.083425522,0.215376377
5.01,0.253085196,0.089224815,0.517367005
5.02,0.096742153,0.085231781,-0.027985811
5.03,-0.073136508,0.0448246,-0.874665022
5.04,0.106210411,-0.041374207,-1.246838212
5.05,0.447482765,-0.177601814,-1.167330265
5.06,0.458916128,-0.253585815,-0.787365317
5.07,0.465934962,-0.243023872,-0.084251761
5.08,0.571939051,-0.328158379,0.027519822
5.09,0.644547761,-0.167176247,-0.492724061
5.1,0.358855695,0.024041176,-1.179644227
5.11,-0.001870096,0.372363091,-1.605991483
5.12,-0.236798167,0.737068176,-1.801183939
5.13,-0.195995301,0.988850594,-1.906249046
5.14,-0.268045902,1.127638817,-2.09077549
5.15,-0.262485564,1.17282486,-2.009212017
5.16,-0.272366345,1.170509338,-1.99016881
5.17,-0.407627702,0.740175247,-0.41227597
5.18,-0.678265452,0.238613129,0.275273204
5.19,-0.630454779,-0.073742867,0.124863863
5.2,-0.376475781,-0.716974258,-0.451939344
5.21,-0.24495779,-1.257630348,-1.017624617
5.22,-0.247274697,-1.259327888,-1.001011848
5.23,-0.051462695,-1.528660774,-1.313064814
5.24,0.047046632,-1.656104088,-1.640645027
5.25,0.066486284,-1.486142159,-1.425318003
5.26,0.064628676,-1.485635757,-1.43084693
5.27,0.13002412,-1.298075676,-1.188102961
5.28,0.208942831,-0.794415474,-0.741825104
5.29,0.122739226,-0.650683403,-0.613737941
5.3,0.205161482,-0.623127937,-0.709044576
5.31,0.253243029,-0.736438751,-0.898794949
5.32,0.231810719,-0.69897747,-1.223462939
5.33,0.226509839,-0.702662468,-1.179189324
5.34,-0.073716268,-0.457716942,-1.253371119
5.35,-0.069790885,-0.380222321,-1.315339327
5.36,-0.028668836,-0.321675301,-0.702012241
5.37,-0.104120657,-0.50165081,-0.604172111
5.38,0.021510258,-0.403262138,-0.697084546
5.39,-0.112873375,-0.213605881,-0.602464676
5.4,-0.253015935,-0.069044113,-0.489062011
5.41,-0.080097243,0.028002739,-0.738246679
5.42,0.027676299,0.321493149,-0.793457151
5.43,-0.031347036,0.833063126,-0.563765049
5.44,-0.474655181,1.488607407,-0.474613339
5.45,-0.463795185,1.488436699,-0.462642074
5.46,-0.826428115,2.158730507,-0.620786965
5.47,-1.11204803,3.379700661,-1.05527544
5.48,-1.082369447,3.379696846,-1.024266005
5.49,-0.514234185,3.602542877,-0.282733232
5.5,-0.368741423,3.622055054,0.154038951
5.51,-0.209810644,3.684679985,0.405762494
5.52,-0.195144266,3.685013771,0.417690963
5.53,0.773300886,4.058774948,1.052779198
5.54,1.047448397,3.960865974,1.920216799
5.55,1.06351757,3.96128273,1.938812852
5.56,0.716750026,3.727295876,2.838156223
5.57,-0.481211335,2.542841911,2.874278784
5.58,-0.01315248,1.712480545,2.177162409
5.59,-0.011643976,1.712463379,2.194356918
5.6,0.554739595,0.297011375,1.830602765
5.61,0.540624857,0.296392441,1.820157528
5.62,0.299774826,0.03968811,2.45751667
5.63,-0.19053638,0.089767456,2.995453358
5.64,-0.555409789,0.09948349,3.171026707
5.65,-1.324247599,0.365689278,2.781453609
5.66,-1.324703097,0.36630249,2.752972603
5.67,-1.491671801,0.517781258,1.975712895
5.68,-1.51066184,0.626151085,1.287257433
5.69,-1.036278129,0.844700813,0.675156295
5.7,-0.686524749,0.699172974,0.732206583
5.71,-0.690928698,0.699641228,0.711110711
5.72,-0.279451668,0.381679535,0.959778309
5.73,0.224603102,0.032640457,1.378183126
5.74,0.426456004,-0.507687569,1.860641956
5.75,-0.254961759,-1.43817234,1.205984712
5.76,-0.265004009,-1.437335968,1.18001461
5.77,-0.687915802,-1.893988132,0.55696106
5.78,-0.55921483,-3.013442993,0.059020221
5.79,-0.349760622,-3.515982151,0.366173565
5.8,-0.354437679,-4.037918091,0.332257927
5.81,-0.339981854,-4.033345222,0.279844225
5.82,0.586329758,-4.563735008,-0.403152138
5.83,1.02367878,-4.775942802,-0.300519645
5.84,0.91990304,-4.746229649,-0.431834817
5.85,0.854121208,-4.572361946,-0.294603527
5.86,0.729474068,-4.297573566,-0.21136725
5.87,0.63970989,-3.929144382,-0.307372302
5.88,0.618156791,-3.929378033,-0.311915547
